station ID = gr (Granada)
system = KASCAL
signal = 355, parallel, photoncounting, unknown
date of measurement, time, duration of measurement= 07.04.2018, 02UTC, 3600.0 s
location, WMO radiosonde station ID, date of radiosonde = Granada, ecmwf, 07.04.2018, 02UTC
lower and upper Rayleigh height limits = 5, 10
range,attnRayleighBSC,RangeCorrectedSignal
14.5800,4.9730e-07,2.3158e+06
14.5875,4.9662e-07,2.1894e+06
14.5950,4.9595e-07,3.0947e+06
14.6025,4.9528e-07,2.8395e+06
14.6100,4.9460e-07,2.3254e+06
14.6175,4.9393e-07,2.8453e+06
14.6250,4.9326e-07,2.9779e+06
14.6325,4.9259e-07,2.2029e+06
14.6400,4.9192e-07,2.3350e+06
14.6475,4.9126e-07,2.5972e+06
14.6550,4.9059e-07,2.7299e+06
14.6625,4.8992e-07,3.1232e+06
14.6700,4.8926e-07,2.6053e+06
14.6775,4.8860e-07,3.6515e+06
14.6850,4.8793e-07,2.0882e+06
14.6925,4.8727e-07,2.8747e+06
14.7000,4.8661e-07,2.4851e+06
14.7075,4.8595e-07,2.4875e+06
14.7150,4.8529e-07,2.2279e+06
14.7225,4.8464e-07,3.1489e+06
14.7300,4.8398e-07,1.8382e+06
14.7375,4.8332e-07,1.7086e+06
14.7450,4.8267e-07,2.7636e+06
14.7525,4.8201e-07,3.2935e+06
14.7600,4.8136e-07,3.1650e+06
14.7675,4.8071e-07,2.9040e+06
14.7750,4.8006e-07,3.1714e+06
14.7825,4.7941e-07,1.9836e+06
14.7900,4.7876e-07,2.9129e+06
14.7975,4.7811e-07,2.9159e+06
14.8050,4.7747e-07,2.3879e+06
14.8125,4.7682e-07,3.0546e+06
14.8200,4.7618e-07,1.7278e+06
14.8275,4.7553e-07,2.2620e+06
14.8350,4.7489e-07,2.2643e+06
14.8425,4.7425e-07,1.8664e+06
14.8500,4.7361e-07,2.4024e+06
14.8575,4.7297e-07,2.4048e+06
14.8650,4.7233e-07,3.2101e+06
14.8725,4.7169e-07,2.8117e+06
14.8800,4.7105e-07,2.2781e+06
14.8875,4.7042e-07,2.6830e+06
14.8950,4.6978e-07,2.1483e+06
14.9025,4.6915e-07,3.3608e+06
14.9100,4.6851e-07,2.1526e+06
14.9175,4.6788e-07,1.6158e+06
14.9250,4.6725e-07,2.5616e+06
14.9325,4.6662e-07,2.2942e+06
14.9400,4.6599e-07,2.2965e+06
14.9475,4.6536e-07,2.7046e+06
14.9550,4.6473e-07,2.7074e+06
14.9625,4.6411e-07,2.5746e+06
14.9700,4.6348e-07,3.1199e+06
14.9775,4.6286e-07,2.0363e+06
14.9850,4.6223e-07,2.4463e+06
14.9925,4.6161e-07,2.4487e+06
15.0000,4.6099e-07,2.9961e+06
15.0075,4.6037e-07,2.7264e+06
15.0150,4.5975e-07,3.0022e+06
15.0225,4.5913e-07,2.8685e+06
15.0300,4.5851e-07,2.0507e+06
15.0375,4.5789e-07,1.9158e+06
15.0450,4.5728e-07,2.6030e+06
15.0525,4.5666e-07,2.7428e+06
15.0600,4.5604e-07,2.4709e+06
15.0675,4.5543e-07,1.7859e+06
15.0750,4.5482e-07,1.7877e+06
15.0825,4.5421e-07,2.2028e+06
15.0900,4.5360e-07,1.9292e+06
15.0975,4.5299e-07,2.7592e+06
15.1050,4.5238e-07,2.2093e+06
15.1125,4.5177e-07,2.0733e+06
15.1200,4.5116e-07,1.9368e+06
15.1275,4.5055e-07,3.0473e+06
15.1350,4.4995e-07,2.9116e+06
15.1425,4.4934e-07,2.3591e+06
15.1500,4.4874e-07,2.2225e+06
15.1575,4.4814e-07,2.5029e+06
15.1650,4.4754e-07,1.8091e+06
15.1725,4.4693e-07,1.9503e+06
15.1800,4.4633e-07,2.6499e+06
15.1875,4.4573e-07,2.9319e+06
15.1950,4.4514e-07,2.0960e+06
15.2025,4.4454e-07,2.7977e+06
15.2100,4.4394e-07,3.0807e+06
15.2175,4.4335e-07,1.4010e+06
15.2250,4.4275e-07,2.1042e+06
15.2325,4.4216e-07,3.0897e+06
15.2400,4.4156e-07,2.1083e+06
15.2475,4.4097e-07,2.1104e+06
15.2550,4.4038e-07,2.6762e+06
15.2625,4.3979e-07,2.8198e+06
15.2700,4.3920e-07,2.3991e+06
15.2775,4.3861e-07,3.3907e+06
15.2850,4.3802e-07,2.1208e+06
15.2925,4.3744e-07,2.1229e+06
15.3000,4.3685e-07,1.5580e+06
15.3075,4.3627e-07,2.6948e+06
15.3150,4.3568e-07,1.4190e+06
15.3225,4.3510e-07,3.1264e+06
15.3300,4.3452e-07,2.5602e+06
15.3375,4.3393e-07,1.9930e+06
15.3450,4.3335e-07,2.9931e+06
15.3525,4.3277e-07,2.7106e+06
15.3600,4.3219e-07,1.8560e+06
15.3675,4.3162e-07,1.7148e+06
15.3750,4.3104e-07,1.4302e+06
15.3825,4.3046e-07,1.7181e+06
15.3900,4.2989e-07,1.5765e+06
15.3975,4.2931e-07,1.8650e+06
15.4050,4.2874e-07,3.3039e+06
15.4125,4.2816e-07,2.3002e+06
15.4200,4.2759e-07,1.7265e+06
15.4275,4.2702e-07,1.4400e+06
15.4350,4.2645e-07,2.5955e+06
15.4425,4.2588e-07,2.7424e+06
15.4500,4.2531e-07,1.2996e+06
15.4575,4.2474e-07,1.3010e+06
15.4650,4.2417e-07,2.0264e+06
15.4725,4.2361e-07,3.3329e+06
15.4800,4.2304e-07,2.0302e+06
15.4875,4.2248e-07,2.6131e+06
15.4950,4.2191e-07,1.8888e+06
15.5025,4.2135e-07,2.9093e+06
15.5100,4.2079e-07,1.6011e+06
15.5175,4.2023e-07,2.0400e+06
15.5250,4.1967e-07,2.3339e+06
15.5325,4.1911e-07,3.7972e+06
15.5400,4.1855e-07,3.5083e+06
15.5475,4.1799e-07,2.3407e+06
15.5550,4.1743e-07,1.7568e+06
15.5625,4.1687e-07,1.6119e+06
15.5700,4.1632e-07,2.3474e+06
15.5775,4.1576e-07,2.4968e+06
15.5850,4.1521e-07,2.3519e+06
15.5925,4.1466e-07,2.0598e+06
15.6000,4.1410e-07,2.2091e+06
15.6075,4.1355e-07,2.3588e+06
15.6150,4.1300e-07,2.6564e+06
15.6225,4.1245e-07,2.5111e+06
15.6300,4.1190e-07,2.5136e+06
15.6375,4.1135e-07,2.5159e+06
15.6450,4.1081e-07,1.9255e+06
15.6525,4.1026e-07,3.1142e+06
15.6600,4.0971e-07,2.6716e+06
15.6675,4.0917e-07,2.3769e+06
15.6750,4.0862e-07,1.7841e+06
15.6825,4.0808e-07,2.0836e+06
15.6900,4.0754e-07,1.9366e+06
15.6975,4.0699e-07,2.8337e+06
15.7050,4.0645e-07,1.9402e+06
15.7125,4.0591e-07,8.9565e+05
15.7200,4.0537e-07,1.9439e+06
15.7275,4.0483e-07,1.6463e+06
15.7350,4.0429e-07,2.5474e+06
15.7425,4.0376e-07,1.4993e+06
15.7500,4.0322e-07,1.9514e+06
15.7575,4.0269e-07,2.2540e+06
15.7650,4.0215e-07,1.5036e+06
15.7725,4.0162e-07,3.0115e+06
15.7800,4.0108e-07,1.9589e+06
15.7875,4.0055e-07,1.9608e+06
15.7950,4.0002e-07,2.5669e+06
15.8025,3.9949e-07,1.9644e+06
15.8100,3.9896e-07,2.1176e+06
15.8175,3.9843e-07,2.5741e+06
15.8250,3.9790e-07,1.8184e+06
15.8325,3.9737e-07,3.3380e+06
15.8400,3.9684e-07,1.8219e+06
15.8475,3.9632e-07,1.6716e+06
15.8550,3.9579e-07,2.2820e+06
15.8625,3.9527e-07,2.1317e+06
15.8700,3.9474e-07,7.6120e+05
15.8775,3.9422e-07,1.6778e+06
15.8850,3.9370e-07,2.5962e+06
15.8925,3.9317e-07,2.4457e+06
15.9000,3.9265e-07,1.0703e+06
15.9075,3.9213e-07,2.2971e+06
15.9150,3.9161e-07,1.6858e+06
15.9225,3.9109e-07,2.3014e+06
15.9300,3.9058e-07,2.1499e+06
15.9375,3.9006e-07,2.3058e+06
15.9450,3.8954e-07,2.1540e+06
15.9525,3.8903e-07,2.0019e+06
15.9600,3.8851e-07,2.1580e+06
15.9675,3.8800e-07,2.6232e+06
15.9750,3.8748e-07,1.0804e+06
15.9825,3.8697e-07,2.3188e+06
15.9900,3.8646e-07,2.0113e+06
15.9975,3.8595e-07,2.3231e+06
16.0050,3.8543e-07,1.7049e+06
16.0125,3.8493e-07,2.0170e+06
16.0200,3.8442e-07,2.3297e+06
16.0275,3.8391e-07,2.1763e+06
16.0350,3.8340e-07,1.7113e+06
16.0425,3.8289e-07,2.9596e+06
16.0500,3.8239e-07,1.7145e+06
16.0575,3.8188e-07,2.8090e+06
16.0650,3.8138e-07,1.5614e+06
16.0725,3.8087e-07,2.0321e+06
16.0800,3.8037e-07,1.8775e+06
16.0875,3.7987e-07,3.1331e+06
16.0950,3.7936e-07,1.7241e+06
16.1025,3.7886e-07,1.4117e+06
16.1100,3.7836e-07,2.3560e+06
16.1175,3.7786e-07,1.2570e+06
16.1250,3.7736e-07,1.7305e+06
16.1325,3.7687e-07,2.0473e+06
16.1400,3.7637e-07,2.5225e+06
16.1475,3.7587e-07,2.0511e+06
16.1550,3.7538e-07,1.7370e+06
16.1625,3.7488e-07,1.1059e+06
16.1700,3.7439e-07,1.4236e+06
16.1775,3.7389e-07,3.0097e+06
16.1850,3.7340e-07,1.5848e+06
16.1925,3.7291e-07,1.2688e+06
16.2000,3.7241e-07,1.5877e+06
16.2075,3.7192e-07,9.5300e+05
16.2150,3.7143e-07,1.4315e+06
16.2225,3.7094e-07,1.4328e+06
16.2300,3.7045e-07,2.5507e+06
16.2375,3.6997e-07,2.2337e+06
16.2450,3.6948e-07,1.2770e+06
16.2525,3.6899e-07,1.1182e+06
16.2600,3.6850e-07,1.4395e+06
16.2675,3.6802e-07,2.0818e+06
16.2750,3.6753e-07,1.2817e+06
16.2825,3.6705e-07,2.4067e+06
16.2900,3.6657e-07,1.7661e+06
16.2975,3.6608e-07,1.7678e+06
16.3050,3.6560e-07,1.4474e+06
16.3125,3.6512e-07,1.9321e+06
16.3200,3.6464e-07,1.6114e+06
16.3275,3.6416e-07,1.9357e+06
16.3350,3.6368e-07,1.6143e+06
16.3425,3.6320e-07,1.1306e+06
16.3500,3.6273e-07,3.0741e+06
16.3575,3.6225e-07,1.7808e+06
16.3650,3.6177e-07,1.6202e+06
16.3725,3.6130e-07,2.9202e+06
16.3800,3.6082e-07,1.6233e+06
16.3875,3.6035e-07,1.6247e+06
16.3950,3.5987e-07,1.9518e+06
16.4025,3.5940e-07,2.1164e+06
16.4100,3.5893e-07,1.7922e+06
16.4175,3.5846e-07,1.9571e+06
16.4250,3.5798e-07,3.2659e+06
16.4325,3.5751e-07,1.7972e+06
16.4400,3.5704e-07,1.9624e+06
16.4475,3.5658e-07,9.8141e+05
16.4550,3.5611e-07,1.4742e+06
16.4625,3.5564e-07,1.6396e+06
16.4700,3.5517e-07,2.2982e+06
16.4775,3.5471e-07,2.7935e+06
16.4850,3.5424e-07,2.4669e+06
16.4925,3.5378e-07,1.6456e+06
16.5000,3.5331e-07,1.4822e+06
16.5075,3.5285e-07,3.1337e+06
16.5150,3.5238e-07,9.8948e+05
16.5225,3.5192e-07,1.6516e+06
16.5300,3.5146e-07,1.8185e+06
16.5375,3.5100e-07,1.1578e+06
16.5450,3.5054e-07,2.1534e+06
16.5525,3.5008e-07,1.4917e+06
16.5600,3.4962e-07,1.9912e+06
16.5675,3.4916e-07,2.9902e+06
16.5750,3.4870e-07,1.8285e+06
16.5825,3.4825e-07,2.1631e+06
16.5900,3.4779e-07,1.9984e+06
16.5975,3.4733e-07,1.1662e+06
16.6050,3.4688e-07,1.3342e+06
16.6125,3.4643e-07,1.0012e+06
16.6200,3.4597e-07,3.1766e+06
16.6275,3.4552e-07,2.3423e+06
16.6350,3.4507e-07,3.3369e+05
16.6425,3.4461e-07,1.6757e+06
16.6500,3.4416e-07,2.3487e+06
16.6575,3.4371e-07,1.6787e+06
16.6650,3.4326e-07,1.5120e+06
16.6725,3.4281e-07,1.1768e+06
16.6800,3.4236e-07,2.5256e+06
16.6875,3.4192e-07,6.7303e+05
16.6950,3.4147e-07,1.5175e+06
16.7025,3.4102e-07,2.1946e+06
16.7100,3.4058e-07,1.6893e+06
16.7175,3.4013e-07,1.3524e+06
16.7250,3.3969e-07,1.5229e+06
16.7325,3.3924e-07,1.5243e+06
16.7400,3.3880e-07,1.1863e+06
16.7475,3.3835e-07,2.2063e+06
16.7550,3.3791e-07,2.5485e+06
16.7625,3.3747e-07,1.6999e+06
16.7700,3.3703e-07,1.5311e+06
16.7775,3.3659e-07,2.5552e+06
16.7850,3.3615e-07,2.3869e+06
16.7925,3.3571e-07,2.2182e+06
16.8000,3.3527e-07,2.5620e+06
16.8075,3.3483e-07,1.1959e+06
16.8150,3.3440e-07,1.3682e+06
16.8225,3.3396e-07,2.3976e+06
16.8300,3.3352e-07,1.7136e+06
16.8375,3.3309e-07,2.2302e+06
16.8450,3.3265e-07,1.7167e+06
16.8525,3.3222e-07,2.0622e+06
16.8600,3.3178e-07,2.5805e+06
16.8675,3.3135e-07,1.7213e+06
16.8750,3.3092e-07,2.5850e+06
16.8825,3.3049e-07,2.5873e+06
16.8900,3.3006e-07,1.2077e+06
16.8975,3.2963e-07,1.7274e+06
16.9050,3.2920e-07,2.2481e+06
16.9125,3.2877e-07,1.3841e+06
16.9200,3.2834e-07,2.0787e+06
16.9275,3.2791e-07,2.0806e+06
16.9350,3.2748e-07,1.0405e+06
16.9425,3.2706e-07,1.5628e+06
16.9500,3.2663e-07,1.2163e+06
16.9575,3.2620e-07,1.9138e+06
16.9650,3.2578e-07,2.0898e+06
16.9725,3.2535e-07,1.7428e+06
16.9800,3.2493e-07,1.2206e+06
16.9875,3.2451e-07,1.9206e+06
16.9950,3.2408e-07,1.9223e+06
17.0025,3.2366e-07,1.2238e+06
17.0100,3.2324e-07,2.1009e+06
17.0175,3.2282e-07,1.0506e+06
17.0250,3.2240e-07,2.2801e+06
17.0325,3.2198e-07,1.9309e+06
17.0400,3.2156e-07,1.5808e+06
17.0475,3.2114e-07,7.0238e+05
17.0550,3.2072e-07,2.8166e+06
17.0625,3.2031e-07,1.5851e+06
17.0700,3.1989e-07,2.8216e+06
17.0775,3.1947e-07,1.5878e+06
17.0850,3.1906e-07,1.7660e+06
17.0925,3.1864e-07,2.1213e+06
17.1000,3.1823e-07,1.2379e+06
17.1075,3.1781e-07,1.2390e+06
17.1150,3.1740e-07,1.7721e+06
17.1225,3.1699e-07,2.1287e+06
17.1300,3.1658e-07,2.1307e+06
17.1375,3.1616e-07,1.2433e+06
17.1450,3.1575e-07,1.6004e+06
17.1525,3.1534e-07,2.1362e+06
17.1600,3.1493e-07,2.1381e+06
17.1675,3.1452e-07,1.7830e+06
17.1750,3.1412e-07,1.4274e+06
17.1825,3.1371e-07,1.4287e+06
17.1900,3.1330e-07,2.6823e+06
17.1975,3.1289e-07,2.1475e+06
17.2050,3.1249e-07,1.6117e+06
17.2125,3.1208e-07,2.1512e+06
17.2200,3.1168e-07,2.1531e+06
17.2275,3.1127e-07,1.0767e+06
17.2350,3.1087e-07,1.9770e+06
17.2425,3.1046e-07,1.2586e+06
17.2500,3.1006e-07,1.2597e+06
17.2575,3.0966e-07,2.3428e+06
17.2650,3.0926e-07,1.4424e+06
17.2725,3.0886e-07,1.0823e+06
17.2800,3.0845e-07,1.8066e+06
17.2875,3.0805e-07,1.9891e+06
17.2950,3.0765e-07,1.8096e+06
17.3025,3.0726e-07,1.6299e+06
17.3100,3.0686e-07,5.4275e+05
17.3175,3.0646e-07,1.0880e+06
17.3250,3.0606e-07,1.6342e+06
17.3325,3.0567e-07,1.9994e+06
17.3400,3.0527e-07,1.8191e+06
17.3475,3.0487e-07,1.8206e+06
17.3550,3.0448e-07,7.2795e+05
17.3625,3.0408e-07,2.0063e+06
17.3700,3.0369e-07,2.0081e+06
17.3775,3.0330e-07,3.6414e+05
17.3850,3.0290e-07,2.7436e+06
17.3925,3.0251e-07,1.6469e+06
17.4000,3.0212e-07,2.1984e+06
17.4075,3.0173e-07,1.6498e+06
17.4150,3.0134e-07,1.6512e+06
17.4225,3.0095e-07,1.6526e+06
17.4300,3.0056e-07,1.4701e+06
17.4375,3.0017e-07,1.1031e+06
17.4450,2.9978e-07,1.8412e+06
17.4525,2.9939e-07,2.5804e+06
17.4600,2.9900e-07,1.8443e+06
17.4675,2.9862e-07,1.6612e+06
17.4750,2.9823e-07,1.2928e+06
17.4825,2.9785e-07,1.8491e+06
17.4900,2.9746e-07,7.3932e+05
17.4975,2.9708e-07,1.4815e+06
17.5050,2.9669e-07,1.1117e+06
17.5125,2.9631e-07,2.4125e+06
17.5200,2.9592e-07,2.4147e+06
17.5275,2.9554e-07,2.2307e+06
17.5350,2.9516e-07,1.8602e+06
17.5425,2.9478e-07,2.0481e+06
17.5500,2.9440e-07,1.8634e+06
17.5575,2.9402e-07,2.4250e+06
17.5650,2.9364e-07,1.1193e+06
17.5725,2.9326e-07,1.3072e+06
17.5800,2.9288e-07,9.3408e+05
17.5875,2.9250e-07,1.4968e+06
17.5950,2.9212e-07,1.1231e+06
17.6025,2.9175e-07,1.6870e+06
17.6100,2.9137e-07,1.1251e+06
17.6175,2.9099e-07,7.5013e+05
17.6250,2.9062e-07,9.3887e+05
17.6325,2.9024e-07,1.8810e+06
17.6400,2.8987e-07,1.6942e+06
17.6475,2.8949e-07,1.1298e+06
17.6550,2.8912e-07,1.1308e+06
17.6625,2.8875e-07,7.5400e+05
17.6700,2.8837e-07,1.5109e+06
17.6775,2.8800e-07,9.4450e+05
17.6850,2.8763e-07,1.5134e+06
17.6925,2.8726e-07,9.4607e+05
17.7000,2.8689e-07,1.3263e+06
17.7075,2.8652e-07,5.6796e+05
17.7150,2.8615e-07,7.5846e+05
17.7225,2.8578e-07,1.7100e+06
17.7300,2.8541e-07,1.1404e+06
17.7375,2.8504e-07,1.5224e+06
17.7450,2.8468e-07,1.1424e+06
17.7525,2.8431e-07,7.6168e+05
17.7600,2.8394e-07,1.7173e+06
17.7675,2.8358e-07,9.5411e+05
17.7750,2.8321e-07,1.7201e+06
17.7825,2.8285e-07,1.9132e+06
17.7900,2.8248e-07,9.5653e+05
17.7975,2.8212e-07,1.7246e+06
17.8050,2.8175e-07,1.3421e+06
17.8125,2.8139e-07,1.1511e+06
17.8200,2.8103e-07,7.6748e+05
17.8275,2.8067e-07,2.3077e+06
17.8350,2.8031e-07,2.5022e+06
17.8425,2.7995e-07,2.1188e+06
17.8500,2.7958e-07,7.7006e+05
17.8575,2.7922e-07,1.3500e+06
17.8650,2.7887e-07,1.1579e+06
17.8725,2.7851e-07,1.9325e+06
17.8800,2.7815e-07,1.9342e+06
17.8875,2.7779e-07,5.7957e+05
17.8950,2.7743e-07,1.3557e+06
17.9025,2.7708e-07,1.5509e+06
17.9100,2.7672e-07,2.3291e+06
17.9175,2.7636e-07,1.9274e+05
17.9250,2.7601e-07,1.5548e+06
17.9325,2.7565e-07,2.3349e+06
17.9400,2.7530e-07,2.1420e+06
17.9475,2.7494e-07,1.3636e+06
17.9550,2.7459e-07,1.5600e+06
17.9625,2.7424e-07,1.5613e+06
17.9700,2.7389e-07,1.5626e+06
17.9775,2.7353e-07,9.7680e+05
17.9850,2.7318e-07,1.7611e+06
17.9925,2.7283e-07,1.3705e+06
18.0000,2.7248e-07,1.5678e+06
18.0075,2.7213e-07,7.8374e+05
18.0150,2.7178e-07,1.7669e+06
18.0225,2.7143e-07,1.3751e+06
18.0300,2.7108e-07,1.3762e+06
18.0375,2.7074e-07,1.5743e+06
18.0450,2.7039e-07,5.8982e+05
18.0525,2.7004e-07,7.8764e+05
18.0600,2.6969e-07,9.8578e+05
18.0675,2.6935e-07,7.8895e+05
18.0750,2.6900e-07,1.7787e+06
18.0825,2.6866e-07,1.7802e+06
18.0900,2.6831e-07,1.9798e+06
18.0975,2.6797e-07,1.3865e+06
18.1050,2.6762e-07,1.3877e+06
18.1125,2.6728e-07,3.9560e+05
18.1200,2.6694e-07,7.9354e+05
18.1275,2.6659e-07,1.1922e+06
18.1350,2.6625e-07,1.3923e+06
18.1425,2.6591e-07,9.9484e+05
18.1500,2.6557e-07,9.9563e+05
18.1575,2.6523e-07,1.1961e+06
18.1650,2.6489e-07,1.5967e+06
18.1725,2.6455e-07,9.9813e+05
18.1800,2.6421e-07,1.5993e+06
18.1875,2.6387e-07,5.9917e+05
18.1950,2.6353e-07,1.2010e+06
18.2025,2.6320e-07,2.0045e+06
18.2100,2.6286e-07,1.4039e+06
18.2175,2.6252e-07,8.0210e+05
18.2250,2.6219e-07,1.2051e+06
18.2325,2.6185e-07,8.0342e+05
18.2400,2.6151e-07,1.0055e+06
18.2475,2.6118e-07,6.0313e+05
18.2550,2.6085e-07,1.8143e+06
18.2625,2.6051e-07,1.2100e+06
18.2700,2.6018e-07,2.4237e+06
18.2775,2.5984e-07,2.4256e+06
18.2850,2.5951e-07,6.0561e+05
18.2925,2.5918e-07,2.4296e+06
18.3000,2.5885e-07,8.0938e+05
18.3075,2.5852e-07,1.4189e+06
18.3150,2.5819e-07,2.4357e+06
18.3225,2.5786e-07,6.0813e+05
18.3300,2.5753e-07,8.1204e+05
18.3375,2.5720e-07,6.0909e+05
18.3450,2.5687e-07,1.6285e+06
18.3525,2.5654e-07,1.6298e+06
18.3600,2.5621e-07,8.1470e+05
18.3675,2.5588e-07,1.2239e+06
18.3750,2.5556e-07,2.0427e+06
18.3825,2.5523e-07,1.0213e+06
18.3900,2.5490e-07,1.6365e+06
18.3975,2.5458e-07,1.0230e+06
18.4050,2.5425e-07,1.0238e+06
18.4125,2.5393e-07,1.2299e+06
18.4200,2.5360e-07,6.1462e+05
18.4275,2.5328e-07,8.2070e+05
18.4350,2.5295e-07,1.4387e+06
18.4425,2.5263e-07,1.0280e+06
18.4500,2.5231e-07,2.2655e+06
18.4575,2.5198e-07,1.4422e+06
18.4650,2.5166e-07,2.0627e+06
18.4725,2.5134e-07,1.4446e+06
18.4800,2.5102e-07,6.1860e+05
18.4875,2.5070e-07,1.2400e+06
18.4950,2.5038e-07,8.2672e+05
18.5025,2.5006e-07,1.4493e+06
18.5100,2.4974e-07,6.2061e+05
18.5175,2.4942e-07,1.0364e+06
18.5250,2.4910e-07,1.8684e+06
18.5325,2.4879e-07,1.0380e+06
18.5400,2.4847e-07,8.3075e+05
18.5475,2.4815e-07,1.2480e+06
18.5550,2.4783e-07,1.2491e+06
18.5625,2.4752e-07,1.6674e+06
18.5700,2.4720e-07,1.0422e+06
18.5775,2.4689e-07,1.0431e+06
18.5850,2.4657e-07,6.2568e+05
18.5925,2.4626e-07,1.6727e+06
18.6000,2.4594e-07,2.0930e+06
18.6075,2.4563e-07,1.2561e+06
18.6150,2.4532e-07,1.2571e+06
18.6225,2.4500e-07,1.2581e+06
18.6300,2.4469e-07,1.6795e+06
18.6375,2.4438e-07,1.2602e+06
18.6450,2.4407e-07,1.2612e+06
18.6525,2.4376e-07,1.4729e+06
18.6600,2.4345e-07,1.0524e+06
18.6675,2.4314e-07,1.2642e+06
18.6750,2.4283e-07,1.6876e+06
18.6825,2.4252e-07,1.4776e+06
18.6900,2.4221e-07,1.9019e+06
18.6975,2.4190e-07,1.2683e+06
18.7050,2.4159e-07,1.0575e+06
18.7125,2.4128e-07,1.0583e+06
18.7200,2.4098e-07,1.6958e+06
18.7275,2.4067e-07,6.3528e+05
18.7350,2.4036e-07,1.9110e+06
18.7425,2.4006e-07,1.2744e+06
18.7500,2.3975e-07,8.4968e+05
18.7575,2.3944e-07,1.0634e+06
18.7650,2.3914e-07,1.0642e+06
18.7725,2.3884e-07,2.3455e+06
18.7800,2.3853e-07,1.2796e+06
18.7875,2.3823e-07,6.3939e+05
18.7950,2.3792e-07,1.4954e+06
18.8025,2.3762e-07,1.4966e+06
18.8100,2.3732e-07,8.5512e+05
18.8175,2.3702e-07,1.2846e+06
18.8250,2.3672e-07,1.5002e+06
18.8325,2.3642e-07,1.2867e+06
18.8400,2.3611e-07,2.3624e+06
18.8475,2.3581e-07,1.5039e+06
18.8550,2.3551e-07,6.4396e+05
18.8625,2.3521e-07,1.2908e+06
18.8700,2.3492e-07,8.6059e+05
18.8775,2.3462e-07,2.3717e+06
18.8850,2.3432e-07,8.6196e+05
18.8925,2.3402e-07,2.1428e+05
18.9000,2.3372e-07,1.5122e+06
18.9075,2.3343e-07,1.0805e+06
18.9150,2.3313e-07,1.5146e+06
18.9225,2.3283e-07,1.0822e+06
18.9300,2.3254e-07,1.0831e+06
18.9375,2.3224e-07,1.3011e+06
18.9450,2.3195e-07,1.7368e+06
18.9525,2.3165e-07,1.5206e+06
18.9600,2.3136e-07,1.7395e+06
18.9675,2.3106e-07,8.6950e+05
18.9750,2.3077e-07,6.5221e+05
18.9825,2.3048e-07,1.3073e+06
18.9900,2.3018e-07,8.7157e+05
18.9975,2.2989e-07,2.1667e+05
19.0050,2.2960e-07,4.3554e+05
19.0125,2.2931e-07,8.7363e+05
19.0200,2.2902e-07,8.7432e+05
19.0275,2.2873e-07,1.3135e+06
19.0350,2.2844e-07,8.7570e+05
19.0425,2.2815e-07,1.5351e+06
19.0500,2.2786e-07,6.5735e+05
19.0575,2.2757e-07,1.7574e+06
19.0650,2.2728e-07,1.5387e+06
19.0725,2.2699e-07,1.0994e+06
19.0800,2.2670e-07,8.7985e+05
19.0875,2.2642e-07,1.3218e+06
19.0950,2.2613e-07,2.6476e+06
19.1025,2.2584e-07,8.8196e+05
19.1100,2.2556e-07,8.8262e+05
19.1175,2.2527e-07,1.3259e+06
19.1250,2.2498e-07,8.8400e+05
19.1325,2.2470e-07,1.1064e+06
19.1400,2.2441e-07,2.1993e+05
19.1475,2.2413e-07,1.3301e+06
19.1550,2.2385e-07,4.4245e+05
19.1625,2.2356e-07,8.8751e+05
19.1700,2.2328e-07,1.1107e+06
19.1775,2.2299e-07,1.7796e+06
19.1850,2.2271e-07,1.3353e+06
19.1925,2.2243e-07,1.7824e+06
19.2000,2.2215e-07,1.3374e+06
19.2075,2.2187e-07,1.3384e+06
19.2150,2.2159e-07,1.1159e+06
19.2225,2.2131e-07,1.7880e+06
19.2300,2.2102e-07,1.1176e+06
19.2375,2.2075e-07,1.3426e+06
19.2450,2.2047e-07,1.7922e+06
19.2525,2.2019e-07,6.7140e+05
19.2600,2.1991e-07,1.1211e+06
19.2675,2.1963e-07,1.5716e+06
19.2750,2.1935e-07,6.7297e+05
19.2825,2.1907e-07,1.1238e+06
19.2900,2.1880e-07,1.1246e+06
19.2975,2.1852e-07,1.3510e+06
19.3050,2.1824e-07,1.1264e+06
19.3125,2.1797e-07,1.3531e+06
19.3200,2.1769e-07,9.0215e+05
19.3275,2.1742e-07,1.1290e+06
19.3350,2.1714e-07,9.0356e+05
19.3425,2.1687e-07,1.5838e+06
19.3500,2.1659e-07,6.7821e+05
19.3575,2.1632e-07,1.1325e+06
19.3650,2.1604e-07,1.1334e+06
19.3725,2.1577e-07,1.3615e+06
19.3800,2.1550e-07,9.0773e+05
19.3875,2.1522e-07,1.3637e+06
19.3950,2.1495e-07,1.3647e+06
19.4025,2.1468e-07,4.5395e+05
19.4100,2.1441e-07,4.5430e+05
19.4175,2.1414e-07,9.1125e+05
19.4250,2.1387e-07,4.5501e+05
19.4325,2.1360e-07,1.1413e+06
19.4400,2.1333e-07,9.1336e+05
19.4475,2.1306e-07,1.3721e+06
19.4550,2.1279e-07,1.1440e+06
19.4625,2.1252e-07,6.8612e+05
19.4700,2.1225e-07,9.1618e+05
19.4775,2.1198e-07,1.1466e+06
19.4850,2.1172e-07,4.5782e+05
19.4925,2.1145e-07,1.1484e+06
19.5000,2.1118e-07,6.8877e+05
19.5075,2.1091e-07,1.6110e+06
