station ID = GR (Granada)
system = KASCAL
signal = 355, photoncounting
date of the calibration, time = 21.08.2020, 00UTC
date of the Rayleigh measurement = 21.08.2020
GR, GT, HR, HT, K, laser polarisation rotation, system rotation y = 1.000, 1.000, 0.958, -0.958, 1.000, 0.000, -1
range,ITplus45,IRplus45,ITminus45,IRminus45,ITRayleigh,IRRayleigh
24622.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
24630.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,1.5347e-03
24637.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24645.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,1.5347e-03
24652.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24660.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
24667.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
24675.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24682.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
24690.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24697.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24705.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
24712.5000,1.6587e-03,1.6596e-03,1.3830e-03,-4.1611e-06,3.0695e-03,-2.3042e-06
24720.0000,1.6587e-03,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24727.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24735.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24742.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24750.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24757.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
24765.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24772.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,3.0718e-03
24780.0000,-6.6578e-06,1.6596e-03,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24787.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24795.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
24802.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24810.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,1.5324e-03,-2.3042e-06
24817.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24825.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,3.0695e-03,-2.3042e-06
24832.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24840.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24847.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
24855.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24862.5000,1.6587e-03,-5.8256e-06,2.7708e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24870.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24877.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24885.0000,1.6587e-03,1.6596e-03,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24892.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24900.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
24907.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24915.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24922.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24930.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24937.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24945.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,1.3837e-03,1.5324e-03,-2.3042e-06
24952.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24960.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24967.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
24975.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,1.5324e-03,-2.3042e-06
24982.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
24990.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
24997.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,1.5347e-03
25005.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25012.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
25020.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25027.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,1.5347e-03
25035.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,1.5347e-03
25042.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25050.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,1.5347e-03
25057.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,1.5347e-03
25065.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25072.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25080.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25087.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,2.7715e-03,-4.6085e-06,1.5347e-03
25095.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25102.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25110.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25117.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25125.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25132.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,1.5324e-03,-2.3042e-06
25140.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25147.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,1.3837e-03,1.5324e-03,-2.3042e-06
25155.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25162.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25170.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25177.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25185.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25192.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25200.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,1.3837e-03,-4.6085e-06,1.5347e-03
25207.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25215.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,2.7716e-03,-4.6085e-06,1.5347e-03
25222.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25230.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25237.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,1.5324e-03,-2.3042e-06
25245.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25252.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,1.3837e-03,-4.6085e-06,1.5347e-03
25260.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,1.5324e-03,1.5347e-03
25267.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25275.0000,3.3241e-03,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25282.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25290.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25297.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25305.0000,3.3243e-03,1.6596e-03,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25312.5000,-6.6578e-06,1.6596e-03,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25320.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25327.5000,-6.6578e-06,1.6596e-03,-4.8546e-06,2.7715e-03,-4.6085e-06,1.5347e-03
25335.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,2.7715e-03,-4.6085e-06,3.0718e-03
25342.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25350.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25357.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25365.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25372.5000,1.6587e-03,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25380.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25387.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25395.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25402.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25410.0000,1.6587e-03,-5.8256e-06,1.3830e-03,-4.1611e-06,1.5324e-03,-2.3042e-06
25417.5000,-6.6578e-06,-5.8256e-06,4.1586e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25425.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25432.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25440.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25447.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25455.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25462.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,1.5347e-03
25470.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25477.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25485.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25492.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25500.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25507.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25515.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25522.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25530.0000,-6.6578e-06,1.6596e-03,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25537.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25545.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25552.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25560.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25567.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
25575.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25582.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25590.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25597.5000,1.6587e-03,-5.8256e-06,1.3830e-03,1.3837e-03,-4.6085e-06,-2.3042e-06
25605.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25612.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25620.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25627.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25635.0000,1.6587e-03,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25642.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25650.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25657.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25665.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,1.5347e-03
25672.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25680.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,3.0720e-03
25687.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25695.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25702.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
25710.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25717.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25725.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25732.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25740.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25747.5000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
25755.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,3.0718e-03
25762.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25770.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25777.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
25785.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25792.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
25800.0000,3.3243e-03,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25807.5000,1.6587e-03,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25815.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25822.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25830.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25837.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25845.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25852.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25860.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25867.5000,-6.6578e-06,1.6596e-03,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25875.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25882.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
25890.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
25897.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,1.5324e-03,4.6088e-03
25905.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,1.5347e-03
25912.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25920.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25927.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25935.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,3.0718e-03
25942.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
25950.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,1.3837e-03,-4.6085e-06,-2.3042e-06
25957.5000,-6.6578e-06,-5.8256e-06,2.7708e-03,-4.1611e-06,1.5324e-03,-2.3042e-06
25965.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25972.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25980.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25987.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
25995.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,1.3837e-03,-4.6085e-06,-2.3042e-06
26002.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
26010.0000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,1.5324e-03,-2.3042e-06
26017.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26025.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26032.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26040.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26047.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26055.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
26062.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
26070.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26077.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26085.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26092.5000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26100.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26107.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26115.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,1.5324e-03,-2.3042e-06
26122.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26130.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26137.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26145.0000,-6.6578e-06,1.6596e-03,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26152.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26160.0000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
26167.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26175.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26182.5000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26190.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26197.5000,-6.6578e-06,1.6596e-03,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26205.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26212.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26220.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26227.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,1.3837e-03,1.5324e-03,-2.3042e-06
26235.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
26242.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
26250.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
26257.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,1.5347e-03
26265.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26272.5000,1.6587e-03,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
26280.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
26287.5000,1.6587e-03,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26295.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,1.5324e-03,-2.3042e-06
26302.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
26310.0000,-6.6578e-06,1.6596e-03,2.7708e-03,-4.1611e-06,-4.6085e-06,1.5347e-03
26317.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26325.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
26332.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
26340.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,1.5347e-03
26347.5000,-6.6578e-06,-5.8256e-06,1.3830e-03,-4.1611e-06,-4.6085e-06,-2.3042e-06
26355.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26362.5000,-6.6578e-06,-5.8256e-06,-4.8546e-06,1.3837e-03,-4.6085e-06,-2.3042e-06
26370.0000,-6.6578e-06,-5.8256e-06,-4.8546e-06,-4.1611e-06,-4.6085e-06,-2.3042e-06
