station ID = gr (Granada)
system = VELETA
signal = 355, parallel, analog, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
9442.5000,-2.5870e+05,-4.8832e+05,-4.4583e+05,-2.0947e+05,355xpa
9450.0000,-2.4398e+05,-4.1344e+05,-2.1352e+05,-3.5809e+05,355xpa
9457.5000,-1.5343e+05,-2.4133e+05,-2.1385e+05,-2.4954e+05,355xpa
9465.0000,-6.5627e+04,-2.6296e+05,-2.9312e+05,-2.2262e+05,355xpa
9472.5000,-2.8771e+05,-2.7250e+05,-4.4259e+05,-2.5033e+05,355xpa
9480.0000,-1.6026e+05,-3.8562e+05,-1.1741e+05,-3.0251e+05,355xpa
9487.5000,-4.1674e+05,-2.3676e+05,-3.3723e+05,-5.2566e+05,355xpa
9495.0000,-2.5852e+05,-4.5405e+05,-3.0415e+05,-2.2097e+05,355xpa
9502.5000,-2.1609e+05,-2.9565e+05,-4.7584e+04,-3.7126e+05,355xpa
9510.0000,-4.8921e+05,-3.3289e+05,-3.2351e+05,-3.1362e+05,355xpa
9517.5000,-3.5798e+05,-2.5360e+05,-4.5908e+05,-4.5225e+05,355xpa
9525.0000,-3.3395e+05,-1.4332e+05,-3.8910e+05,-4.0376e+05,355xpa
9532.5000,-1.8359e+05,-3.4371e+05,-5.2828e+05,-2.5660e+05,355xpa
9540.0000,-3.9052e+05,-1.2835e+05,-3.1938e+05,-2.6008e+05,355xpa
9547.5000,-3.5716e+05,-2.0887e+05,-3.9710e+05,-2.2033e+05,355xpa
9555.0000,-2.2468e+05,-3.3604e+05,-2.9872e+05,-2.3924e+05,355xpa
9562.5000,-8.5590e+04,-9.1764e+04,-7.5782e+05,-3.0470e+05,355xpa
9570.0000,-3.6815e+05,-1.3226e+05,-2.7484e+05,-3.9829e+05,355xpa
9577.5000,-1.0451e+05,-4.6508e+05,-3.8096e+05,-3.1497e+05,355xpa
9585.0000,-5.1564e+05,-3.9732e+05,-4.0335e+05,-2.5943e+05,355xpa
9592.5000,-3.1376e+05,-1.9213e+05,-3.7280e+05,-4.2198e+05,355xpa
9600.0000,-4.8290e+05,-2.4240e+05,-2.5158e+05,-3.3519e+05,355xpa
9607.5000,-4.2734e+05,-4.5236e+05,-2.6135e+05,-1.6055e+05,355xpa
9615.0000,-2.1497e+05,-2.3376e+05,-3.6514e+05,-4.4590e+05,355xpa
9622.5000,-3.3455e+05,-8.6650e+04,-1.2097e+05,-6.6917e+04,355xpa
9630.0000,-3.4450e+05,-1.9678e+05,-3.0028e+05,-2.1473e+05,355xpa
9637.5000,-5.0242e+05,-2.5375e+05,-1.9060e+05,-1.0490e+05,355xpa
9645.0000,-4.9690e+05,-4.3698e+05,-4.2732e+05,-1.4604e+05,355xpa
9652.5000,-3.6820e+05,-3.4925e+05,-4.2799e+05,-2.0626e+05,355xpa
9660.0000,-2.4230e+05,-3.8142e+05,-4.4447e+05,-3.8367e+05,355xpa
9667.5000,-5.9106e+05,-2.7116e+05,-3.5964e+05,1.1633e+04,355xpa
9675.0000,-4.2703e+05,-5.1901e+05,-4.1413e+05,-3.1825e+05,355xpa
9682.5000,-2.0530e+05,-6.9773e+05,-4.2748e+05,-2.9333e+05,355xpa
9690.0000,-3.8062e+05,-4.2516e+05,-3.0723e+05,-2.3333e+05,355xpa
9697.5000,-4.1945e+05,-1.8998e+05,7.1541e+04,-4.4403e+05,355xpa
9705.0000,-2.6690e+05,-3.9456e+05,-3.5286e+05,-2.3404e+05,355xpa
9712.5000,-2.8649e+05,-3.6641e+05,-4.8128e+05,-4.7416e+05,355xpa
9720.0000,-5.4947e+05,-2.4850e+05,-3.6037e+05,-5.5494e+05,355xpa
9727.5000,-3.9319e+05,-1.0458e+05,-2.5189e+05,-1.6779e+05,355xpa
9735.0000,-3.5527e+05,-2.4285e+05,-2.8439e+05,-2.6761e+05,355xpa
9742.5000,-1.8856e+05,-2.6252e+05,-4.1350e+05,-3.5487e+05,355xpa
9750.0000,-2.8227e+05,-2.6292e+05,-3.6259e+05,-3.4897e+05,355xpa
9757.5000,-3.9563e+05,-3.7303e+05,-2.9539e+05,-1.7851e+05,355xpa
9765.0000,-5.2873e+05,-4.0592e+05,-1.1812e+05,-2.1433e+05,355xpa
9772.5000,-3.7095e+05,-2.1883e+05,-3.7720e+05,-1.6288e+05,355xpa
9780.0000,-3.5207e+05,-4.3634e+05,-3.3241e+05,-5.5208e+05,355xpa
9787.5000,-3.7533e+05,-5.1492e+05,-2.4527e+05,-4.3932e+05,355xpa
9795.0000,-2.6211e+05,-2.4910e+05,-4.2772e+05,-2.4816e+05,355xpa
9802.5000,-4.6441e+05,-2.8856e+05,-3.1440e+05,-4.5044e+05,355xpa
9810.0000,-2.7922e+05,-4.1293e+05,-2.2030e+05,-2.4240e+05,355xpa
9817.5000,-4.0704e+05,-3.5151e+05,-9.6528e+04,-2.6890e+05,355xpa
9825.0000,-1.4269e+05,-2.8334e+05,-4.3035e+05,-7.3031e+04,355xpa
9832.5000,-2.9689e+05,-2.4446e+05,-5.9481e+05,-2.9265e+05,355xpa
9840.0000,-1.0046e+05,-2.4483e+05,-2.5447e+05,-4.0795e+05,355xpa
9847.5000,-2.7808e+05,-4.3253e+05,-2.7786e+05,-2.1797e+05,355xpa
9855.0000,-2.7521e+05,-2.5874e+05,-4.1652e+05,-3.4995e+05,355xpa
9862.5000,-2.5255e+05,-1.3058e+05,-2.5893e+05,-1.8237e+05,355xpa
9870.0000,-3.8169e+05,-3.8168e+05,-3.2205e+05,-3.2460e+05,355xpa
9877.5000,-1.2107e+05,-4.1533e+05,-5.8043e+05,-1.9946e+05,355xpa
9885.0000,-3.5637e+05,-1.6098e+05,-1.6078e+05,-5.8719e+05,355xpa
9892.5000,-9.1591e+04,-5.1792e+04,-3.1026e+05,-3.2609e+05,355xpa
9900.0000,-3.2755e+05,-3.0761e+05,-4.6351e+05,-4.6608e+05,355xpa
9907.5000,-3.3137e+05,-3.4134e+05,-5.8728e+05,-3.1044e+05,355xpa
9915.0000,-4.3848e+05,-3.4853e+05,-2.4170e+05,-3.1424e+05,355xpa
9922.5000,-2.9568e+05,-2.1225e+05,-2.1871e+05,-5.4161e+05,355xpa
9930.0000,-5.7347e+05,-2.9611e+05,-3.1929e+05,-2.6173e+05,355xpa
9937.5000,-9.9121e+04,-4.0030e+05,-3.2313e+05,-2.8556e+05,355xpa
9945.0000,-5.6515e+05,-5.0817e+05,-2.0630e+05,-2.0219e+05,355xpa
9952.5000,-3.3439e+05,-5.2907e+05,-1.5626e+05,-3.7705e+05,355xpa
9960.0000,-2.6094e+05,-4.2229e+05,-2.9097e+05,-2.3306e+05,355xpa
9967.5000,-3.5223e+05,-3.1855e+05,-2.0051e+05,-4.1506e+04,355xpa
9975.0000,-3.7300e+05,-2.2463e+05,-1.6035e+05,-4.9678e+05,355xpa
9982.5000,-3.2629e+05,-2.8913e+05,-1.6396e+05,-5.3805e+05,355xpa
9990.0000,-5.2631e+05,-3.0985e+05,-3.1301e+05,-3.7990e+05,355xpa
9997.5000,-1.0371e+05,-3.5435e+05,-3.1687e+05,-3.8385e+05,355xpa
10005.0000,-3.5490e+05,-2.3615e+05,-2.9021e+05,-2.3516e+05,355xpa
10012.5000,-4.8452e+05,-5.4226e+05,-2.7366e+05,-2.7289e+05,355xpa
10020.0000,-2.5728e+05,-5.7370e+05,-5.8369e+05,-3.0732e+05,355xpa
10027.5000,-1.8612e+05,-1.9292e+05,-4.4486e+05,-5.7357e+05,355xpa
10035.0000,-3.6385e+05,-5.0375e+05,-4.6260e+05,-3.7308e+05,355xpa
10042.5000,-9.0975e+04,-3.3362e+05,-4.0518e+05,-3.3947e+05,355xpa
10050.0000,-2.9305e+05,-2.7936e+05,-2.7572e+05,-2.6468e+05,355xpa
10057.5000,-3.7234e+05,-2.7977e+05,-1.8014e+05,-1.9993e+05,355xpa
10065.0000,-1.0855e+05,-4.0034e+05,-1.6325e+05,-3.4785e+05,355xpa
10072.5000,-1.4308e+05,-1.4996e+05,-4.6261e+05,-3.5869e+05,355xpa
10080.0000,-2.2938e+05,-6.1502e+05,-3.5312e+05,-4.7975e+05,355xpa
10087.5000,-4.4008e+05,-1.8834e+05,-4.6399e+05,-4.0804e+05,355xpa
10095.0000,-2.7842e+05,-6.0995e+05,-3.0582e+05,-5.0534e+05,355xpa
10102.5000,-2.9612e+05,-5.0363e+05,-3.1319e+05,-3.1587e+05,355xpa
10110.0000,-3.8316e+05,-2.3767e+05,-3.8294e+05,-4.3064e+05,355xpa
10117.5000,-2.9006e+05,-3.0047e+05,-3.3146e+05,-4.9372e+05,355xpa
10125.0000,-1.7238e+05,-2.4879e+05,-1.9994e+05,-3.2422e+05,355xpa
10132.5000,-3.8835e+05,-4.1269e+05,-3.1506e+05,-5.2302e+05,355xpa
10140.0000,-7.5827e+05,-3.4362e+05,-6.7093e+05,-3.4610e+05,355xpa
10147.5000,-2.3596e+05,-6.4963e+04,-5.0093e+05,-2.5936e+05,355xpa
10155.0000,-4.1105e+05,-4.0404e+05,-3.9684e+05,-3.5061e+05,355xpa
10162.5000,-2.3316e+05,-2.8214e+05,-4.4993e+05,-3.1263e+05,355xpa
10170.0000,-1.3186e+05,-4.9987e+05,-2.5430e+05,-5.3391e+05,355xpa
10177.5000,-2.5841e+05,-5.0763e+05,-3.1786e+05,-3.5919e+05,355xpa
10185.0000,-4.8378e+05,-3.2909e+05,-3.4996e+05,-3.3159e+05,355xpa
10192.5000,-6.0772e+05,-6.5699e+05,-3.2584e+05,-2.1942e+05,355xpa
10200.0000,-5.7688e+05,-4.7109e+05,-1.6413e+05,-1.7745e+05,355xpa
10207.5000,-4.4002e+05,-2.2816e+05,-1.8556e+05,-4.2487e+05,355xpa
10215.0000,-4.8664e+05,-2.7799e+05,-5.1469e+05,-5.8816e+05,355xpa
10222.5000,-3.8112e+05,-3.9881e+05,-5.3670e+05,-2.4904e+05,355xpa
10230.0000,-3.7104e+05,-4.9870e+05,-4.9492e+05,-6.2180e+05,355xpa
10237.5000,-4.8523e+05,-2.6501e+05,-2.2927e+05,-4.3776e+04,355xpa
10245.0000,-3.8635e+05,-2.5829e+05,-3.9679e+05,-2.7860e+05,355xpa
10252.5000,-2.6580e+05,-5.1514e+05,-4.0806e+05,-5.1411e+05,355xpa
10260.0000,-5.5514e+05,-3.1613e+05,-5.2637e+05,-1.9023e+05,355xpa
10267.5000,-1.9156e+05,-5.1307e+05,-3.1636e+05,-5.0133e+05,355xpa
10275.0000,-5.3173e+05,-1.9540e+05,3.3807e+04,-4.1620e+05,355xpa
10282.5000,-2.1003e+05,-4.6083e+05,-3.6028e+05,-1.5524e+05,355xpa
10290.0000,-2.6416e+05,-2.5698e+05,-4.1463e+05,-5.3582e+05,355xpa
10297.5000,-3.5080e+05,-2.7891e+05,-3.7931e+05,-5.0426e+05,355xpa
10305.0000,-2.2894e+05,-3.4049e+05,-4.1584e+05,-2.4229e+05,355xpa
10312.5000,-3.4821e+05,-2.5088e+05,-5.6060e+05,-6.3908e+05,355xpa
10320.0000,-3.2344e+05,-4.1728e+05,-4.7118e+05,-2.7548e+05,355xpa
10327.5000,-4.7572e+05,-5.5523e+05,-2.6585e+05,-4.6744e+05,355xpa
10335.0000,-3.3887e+05,-1.7597e+05,-2.6623e+05,-5.0431e+05,355xpa
10342.5000,-2.1974e+05,-4.8073e+05,-3.6087e+05,-5.5580e+05,355xpa
10350.0000,-5.2862e+05,-5.2135e+05,-5.2112e+05,-3.6783e+05,355xpa
10357.5000,-3.6579e+05,-5.0029e+05,-6.2368e+05,-4.1199e+05,355xpa
10365.0000,-6.1026e+05,-3.0078e+05,-3.6973e+05,-1.2862e+05,355xpa
10372.5000,-1.4080e+05,-7.2779e+05,-2.7911e+05,-3.5120e+05,355xpa
10380.0000,-3.3453e+05,-3.3451e+05,-3.2333e+05,-3.2981e+05,355xpa
10387.5000,-3.4598e+05,-7.1725e+04,-2.2508e+05,-2.3521e+05,355xpa
10395.0000,-2.9521e+05,-3.4281e+05,-2.7300e+05,-5.1386e+05,355xpa
10402.5000,-3.3598e+05,-2.3695e+05,-4.8975e+05,-4.7793e+05,355xpa
10410.0000,-3.1442e+05,-3.5848e+05,-4.6843e+05,-3.5374e+05,355xpa
10417.5000,-3.4430e+05,-2.4499e+05,-3.2200e+05,2.4861e+03,355xpa
10425.0000,-3.4480e+05,-9.8026e+04,-6.0605e+05,-1.4115e+05,355xpa
10432.5000,-2.6416e+05,-3.5634e+05,-4.8890e+05,-1.4504e+05,355xpa
10440.0000,-3.7903e+05,-4.3073e+05,-7.6293e+05,-4.3705e+05,355xpa
10447.5000,-4.3506e+05,-1.9832e+05,-5.0510e+05,-4.1548e+05,355xpa
10455.0000,-9.4893e+04,-3.7271e+05,-6.0583e+05,-6.3464e+05,355xpa
10462.5000,-4.3631e+05,-2.8050e+05,-3.2849e+05,-4.5006e+05,355xpa
10470.0000,-2.0290e+05,-1.6203e+05,-2.6209e+05,-2.3896e+05,355xpa
10477.5000,-4.7104e+05,-4.8219e+05,-5.4148e+05,-4.9972e+05,355xpa
10485.0000,-3.8604e+05,-6.6544e+05,-4.3794e+05,-4.0357e+05,355xpa
10492.5000,-2.4109e+05,-3.1568e+05,-5.3556e+05,-4.1908e+05,355xpa
10500.0000,-3.9461e+05,-4.2823e+05,-2.9722e+05,-1.5068e+05,355xpa
10507.5000,-5.5232e+05,-5.1488e+05,-2.4901e+05,6.2388e+04,355xpa
10515.0000,-5.9058e+05,-3.0580e+05,-5.6411e+05,-6.1571e+05,355xpa
10522.5000,-5.2013e+05,-5.1636e+05,-4.5609e+05,-2.4512e+05,355xpa
10530.0000,-2.0148e+05,-2.6910e+05,-1.7493e+05,-4.2583e+05,355xpa
10537.5000,-3.0336e+05,-2.8829e+05,-5.2136e+05,-3.9258e+05,355xpa
10545.0000,-6.1656e+05,-2.9625e+05,-4.4297e+05,-2.5370e+05,355xpa
10552.5000,-4.0233e+05,-7.6837e+05,-7.3418e+05,-2.6916e+05,355xpa
10560.0000,-4.3315e+05,-5.2761e+05,-2.3639e+05,-5.3785e+05,355xpa
10567.5000,-1.7642e+05,-4.0347e+05,-3.8053e+05,-5.1212e+05,355xpa
10575.0000,-2.1078e+05,-3.6994e+05,-6.5014e+05,-1.3009e+05,355xpa
10582.5000,-3.7427e+05,-3.0974e+05,-5.1064e+05,-4.9460e+05,355xpa
10590.0000,-6.5984e+05,-1.1636e+05,-5.2656e+05,-6.5874e+05,355xpa
10597.5000,-4.0198e+05,-3.6771e+05,-2.9516e+05,-2.0676e+05,355xpa
10605.0000,-5.0927e+05,-1.6242e+05,-1.8505e+05,-5.3864e+05,355xpa
10612.5000,-5.8250e+05,-4.7561e+05,-3.5324e+05,-2.6077e+05,355xpa
10620.0000,-2.1640e+05,-6.4064e+05,-4.4547e+05,-2.7262e+05,355xpa
10627.5000,-2.7411e+05,-4.4252e+05,-1.9349e+05,-4.4906e+05,355xpa
10635.0000,-4.8148e+05,-5.1213e+05,-4.5440e+05,-5.4169e+05,355xpa
10642.5000,-5.0902e+05,-6.8942e+05,-4.5120e+05,-4.2729e+05,355xpa
10650.0000,-6.5196e+05,-3.7521e+05,-4.9027e+05,-6.1240e+05,355xpa
10657.5000,-3.9114e+05,-5.5663e+05,-4.8318e+04,-6.0557e+05,355xpa
10665.0000,-3.0304e+05,-5.6514e+05,-3.7217e+05,-5.6787e+05,355xpa
10672.5000,-3.9224e+05,-3.6136e+05,-6.0815e+05,-4.5673e+05,355xpa
10680.0000,-4.0826e+05,-5.4740e+05,-3.6548e+05,-1.4428e+05,355xpa
10687.5000,-2.3852e+05,-4.1268e+05,-4.1631e+05,-4.6575e+05,355xpa
10695.0000,-3.5513e+05,-1.8845e+05,-6.3784e+05,-3.5788e+05,355xpa
10702.5000,-5.2643e+05,-3.8279e+05,-3.9031e+05,-2.2640e+05,355xpa
10710.0000,-5.2328e+05,-4.1054e+05,-5.1914e+05,-2.5782e+05,355xpa
10717.5000,-4.1892e+05,-4.2280e+05,-6.0161e+05,-4.4503e+05,355xpa
10725.0000,-7.4693e+05,-3.6491e+05,-4.5822e+05,-3.7938e+05,355xpa
10732.5000,-4.8645e+05,-6.8769e+04,-3.4176e+05,-4.3066e+05,355xpa
10740.0000,-2.2523e+05,-3.3076e+05,-2.7970e+05,-2.2799e+05,355xpa
10747.5000,-4.6041e+05,-2.2944e+05,-3.5055e+05,-5.5320e+05,355xpa
10755.0000,-4.1009e+05,-2.3368e+05,-5.8230e+05,-5.7359e+05,355xpa
10762.5000,-6.0301e+05,-4.8915e+05,-5.6349e+05,-2.9961e+05,355xpa
10770.0000,-5.0951e+05,-3.7191e+05,-2.9698e+05,-6.2628e+05,355xpa
10777.5000,-3.7863e+04,-6.5585e+05,-3.8005e+05,-2.8864e+05,355xpa
10785.0000,-1.9953e+05,-4.2025e+05,-3.0175e+05,-5.0978e+05,355xpa
10792.5000,-4.2874e+05,-5.5111e+05,-1.1664e+05,-4.7100e+05,355xpa
10800.0000,-6.0326e+05,-6.5858e+05,-4.6070e+05,-1.5940e+05,355xpa
10807.5000,-2.0432e+05,-5.2889e+05,-4.5739e+05,-2.4275e+05,355xpa
10815.0000,-6.0891e+05,-6.2474e+05,-4.3821e+05,-4.9279e+05,355xpa
10822.5000,-1.3344e+05,-5.5416e+05,-1.8875e+05,-4.4585e+05,355xpa
10830.0000,-1.6542e+05,-8.5908e+04,-6.3020e+05,-4.4647e+05,355xpa
10837.5000,-3.6864e+05,-6.3132e+05,-5.9127e+05,-1.1673e+05,355xpa
10845.0000,-5.3656e+05,-3.8509e+05,-5.4029e+05,-4.9554e+05,355xpa
10852.5000,-3.8562e+05,-4.0158e+05,-2.7761e+05,-3.0864e+05,355xpa
10860.0000,-3.3820e+05,-4.0613e+05,-4.6984e+05,-4.8891e+05,355xpa
10867.5000,-7.3490e+05,-5.6279e+05,-5.5853e+05,-2.6946e+05,355xpa
10875.0000,-1.5076e+05,-3.2309e+05,-2.9077e+05,-3.4598e+05,355xpa
10882.5000,-3.6769e+05,-5.4829e+05,2.5876e+04,-1.4178e+05,355xpa
10890.0000,-3.6017e+05,-6.0933e+05,-3.4383e+05,-6.5639e+05,355xpa
10897.5000,-2.4799e+05,-5.5382e+05,-3.6040e+05,-6.4925e+05,355xpa
10905.0000,-3.8937e+05,-8.3076e+04,-2.1178e+05,-4.0834e+05,355xpa
10912.5000,-3.5762e+05,-4.5042e+05,-2.6050e+05,-2.9994e+05,355xpa
10920.0000,-4.9552e+05,-5.2378e+05,-6.3668e+05,-1.1851e+05,355xpa
10927.5000,-5.1237e+05,-2.8980e+05,-1.0744e+05,-2.4007e+05,355xpa
10935.0000,-3.4290e+05,-6.0221e+05,-4.4393e+05,-2.8904e+05,355xpa
10942.5000,-5.2595e+05,-6.5174e+05,-3.1468e+05,-1.9204e+05,355xpa
10950.0000,-2.3818e+05,-5.0635e+05,-4.3702e+05,-3.3045e+05,355xpa
10957.5000,-4.8671e+05,-5.6808e+05,-4.7424e+05,-4.8959e+05,355xpa
10965.0000,-2.3477e+05,-3.5698e+05,-4.5859e+05,-2.3358e+05,355xpa
10972.5000,-6.3493e+05,-4.9211e+05,-6.7137e+05,-1.8086e+05,355xpa
10980.0000,-5.8677e+05,-3.6613e+05,-6.0692e+05,-3.1184e+05,355xpa
10987.5000,-1.0890e+05,-4.0754e+05,-2.9682e+05,-4.1454e+05,355xpa
10995.0000,-6.3754e+05,-3.0568e+05,-6.7807e+04,-7.5515e+05,355xpa
11002.5000,-8.8865e+05,-4.0045e+05,-5.1096e+05,-1.4081e+05,355xpa
11010.0000,-5.0783e+05,-3.8047e+05,-4.9111e+05,-4.7786e+05,355xpa
11017.5000,-6.5248e+05,-5.7843e+05,-6.3975e+04,-3.0575e+05,355xpa
11025.0000,-4.0210e+05,-5.1743e+05,-6.5722e+05,-3.5971e+05,355xpa
11032.5000,-4.2739e+05,-4.0676e+05,-1.9614e+05,-3.2720e+05,355xpa
11040.0000,-6.9646e+05,-3.4949e+05,-3.3271e+05,-7.7785e+05,355xpa
11047.5000,-2.9621e+05,-4.8646e+05,-2.3389e+05,-1.0475e+05,355xpa
11055.0000,-5.4511e+05,-2.4691e+05,-6.7323e+05,-4.9419e+05,355xpa
11062.5000,-4.0900e+05,-4.6705e+05,-1.8063e+05,-4.7414e+05,355xpa
11070.0000,-6.3795e+05,-9.3279e+05,-7.5396e+05,-5.1216e+05,355xpa
11077.5000,-3.3526e+05,-5.3069e+05,-5.7617e+05,-4.7959e+05,355xpa
11085.0000,-6.4801e+05,-3.4402e+05,-2.5631e+05,-1.3460e+05,355xpa
11092.5000,-6.8225e+05,-2.9445e+05,-4.7765e+05,-4.3085e+05,355xpa
11100.0000,-5.7878e+05,-6.6228e+05,-3.7809e+05,-3.2286e+05,355xpa
11107.5000,-3.7051e+05,-3.2033e+05,-3.2843e+05,-1.6025e+05,355xpa
11115.0000,-5.6779e+05,-3.4169e+05,-3.6656e+05,-3.2793e+05,355xpa
11122.5000,-6.1468e+05,-5.5177e+05,-2.3709e+05,-2.4872e+05,355xpa
11130.0000,-5.2735e+05,-7.8761e+05,-5.5225e+05,-4.4215e+05,355xpa
11137.5000,-3.3889e+05,-5.1963e+05,-3.3440e+05,-5.5205e+05,355xpa
11145.0000,-6.9715e+05,-3.1829e+05,-4.1906e+05,-6.4961e+05,355xpa
11152.5000,-6.9386e+05,-5.4211e+05,-3.8589e+05,-5.0295e+05,355xpa
11160.0000,-3.5292e+05,-3.3180e+05,-6.7342e+05,-4.9097e+05,355xpa
11167.5000,-5.1822e+05,-3.3225e+05,-7.4195e+05,-2.2537e+05,355xpa
11175.0000,-3.1579e+05,-4.0465e+05,-8.7837e+05,-5.0075e+05,355xpa
11182.5000,-5.8319e+05,-4.8994e+05,-6.4647e+05,-4.6753e+05,355xpa
11190.0000,-7.8765e+05,-6.0092e+05,-3.6727e+05,-6.5910e+05,355xpa
11197.5000,-6.0600e+05,-4.3603e+05,-6.3121e+05,-5.2826e+05,355xpa
11205.0000,-7.2594e+05,-2.1536e+05,-2.7891e+05,-5.2473e+05,355xpa
11212.5000,-5.6501e+05,-5.3091e+05,-4.3266e+05,-5.2543e+05,355xpa
11220.0000,-4.5059e+05,-3.8659e+05,-2.4979e+05,-3.8961e+05,355xpa
11227.5000,-4.4691e+05,-3.9564e+05,-3.9109e+05,-4.0296e+05,355xpa
11235.0000,-7.4694e+05,-5.8439e+05,-5.2851e+05,-2.8799e+05,355xpa
11242.5000,-3.9243e+05,-3.5815e+05,-4.8209e+05,-6.6959e+05,355xpa
11250.0000,-5.1304e+05,-1.8707e+05,-6.7574e+05,-3.2736e+05,355xpa
11257.5000,-3.7199e+05,-6.2109e+05,-5.1774e+05,-5.6831e+05,355xpa
11265.0000,-1.5568e+04,-3.8969e+05,-5.1413e+05,-7.5398e+05,355xpa
11272.5000,-1.5769e+05,-3.5144e+05,-5.4927e+05,-7.2484e+05,355xpa
11280.0000,-6.5377e+05,-4.0797e+05,-2.7835e+05,-6.1368e+05,355xpa
11287.5000,-4.1717e+05,-4.6032e+05,-5.5504e+05,-5.4111e+05,355xpa
11295.0000,-4.2204e+05,-5.3875e+05,-4.1311e+05,-1.7435e+05,355xpa
11302.5000,-4.8321e+05,-5.6112e+05,-3.7469e+05,-4.8627e+05,355xpa
11310.0000,-4.1884e+05,-2.2807e+05,-7.2199e+05,-5.0425e+05,355xpa
11317.5000,-4.8448e+05,-7.0586e+05,-5.8404e+05,-2.6185e+05,355xpa
11325.0000,-3.3735e+05,-4.3297e+05,-4.6747e+05,-2.1438e+05,355xpa
11332.5000,-3.1169e+05,-6.0763e+05,-6.5522e+05,-5.1062e+05,355xpa
11340.0000,-6.2588e+05,-4.2976e+05,-6.3430e+05,-5.0694e+05,355xpa
11347.5000,-3.9107e+05,-5.3506e+05,-3.3841e+05,-5.5997e+05,355xpa
11355.0000,-5.9695e+05,-5.8382e+05,-5.6170e+05,-5.3886e+05,355xpa
11362.5000,-4.8835e+05,-6.9835e+05,-5.8869e+05,-4.5644e+05,355xpa
11370.0000,-5.4156e+05,-2.3489e+05,-4.6243e+05,-2.0295e+05,355xpa
11377.5000,-4.6770e+05,-4.4137e+05,-4.7181e+05,-3.9185e+05,355xpa
11385.0000,-2.2235e+05,-4.4195e+05,-2.8355e+05,-6.2957e+05,355xpa
11392.5000,-3.8097e+05,-4.9972e+05,-5.3903e+05,-5.6002e+05,355xpa
11400.0000,-4.6956e+05,-4.3872e+05,-3.8558e+05,-2.5248e+05,355xpa
11407.5000,-2.6732e+05,-5.0544e+05,-3.7287e+05,-2.9249e+05,355xpa
11415.0000,-1.7494e+05,-4.3104e+05,-4.8375e+05,-1.6483e+05,355xpa
11422.5000,-4.3162e+05,-4.4046e+05,-2.8984e+05,-4.7897e+05,355xpa
11430.0000,-2.6396e+05,-3.5250e+05,-6.7540e+05,-4.0877e+05,355xpa
11437.5000,-5.6575e+05,-6.5441e+05,-3.3494e+05,-3.0733e+05,355xpa
11445.0000,-7.0410e+05,-4.3331e+05,-4.5079e+05,-5.3412e+05,355xpa
11452.5000,-3.9389e+05,-5.0055e+05,-7.2252e+05,-1.7924e+05,355xpa
11460.0000,-5.1902e+05,-6.7924e+05,-3.6295e+05,-5.0882e+05,355xpa
11467.5000,-4.3503e+05,-4.4393e+05,-5.0603e+05,-3.7579e+05,355xpa
11475.0000,-3.5528e+05,-1.3215e+05,-4.3531e+05,-3.0935e+05,355xpa
11482.5000,-4.8980e+05,-6.1042e+05,-6.3247e+05,-3.5890e+05,355xpa
11490.0000,-4.2779e+05,-6.6490e+05,-3.0223e+05,-4.2202e+05,355xpa
11497.5000,-7.2403e+05,-1.6850e+05,-6.3861e+05,-2.0753e+05,355xpa
11505.0000,-5.1861e+05,-3.3470e+05,-5.4972e+05,-6.4740e+05,355xpa
11512.5000,-4.7439e+05,-4.7437e+05,-5.2348e+05,-4.6409e+05,355xpa
11520.0000,-6.7289e+05,-8.0330e+05,-4.1174e+05,-3.9274e+05,355xpa
11527.5000,-6.9628e+05,-4.3508e+05,-1.7810e+05,-6.5894e+05,355xpa
11535.0000,-5.8897e+05,-5.1230e+05,-5.8867e+05,-9.0780e+05,355xpa
11542.5000,-6.7101e+05,-2.7820e+05,-5.3526e+05,-4.0782e+05,355xpa
11550.0000,-1.5200e+05,-4.4131e+05,-6.3088e+05,-6.5247e+05,355xpa
11557.5000,-1.7934e+05,-4.8261e+05,-5.8644e+05,-3.9077e+05,355xpa
11565.0000,-4.9685e+05,-7.7333e+05,-7.8663e+05,-5.3179e+05,355xpa
11572.5000,-6.7903e+05,-8.3333e+05,-5.6527e+05,-3.2824e+05,355xpa
11580.0000,-6.4810e+05,-4.2542e+05,-4.7058e+05,-9.0126e+05,355xpa
11587.5000,-3.4409e+05,-4.6236e+05,-6.5319e+05,-4.4740e+05,355xpa
11595.0000,-5.2221e+05,-6.9534e+05,-5.6292e+05,-5.2544e+05,355xpa
11602.5000,-5.6395e+05,-6.0498e+05,-3.8572e+05,-5.2156e+05,355xpa
11610.0000,-4.4591e+05,-7.9306e+05,-4.4561e+05,-1.9334e+05,355xpa
11617.5000,-7.1177e+05,-4.4190e+05,-7.8922e+05,-3.9027e+05,355xpa
11625.0000,-2.4098e+05,-5.3406e+05,-6.0247e+05,-2.0758e+05,355xpa
11632.5000,-5.5769e+05,-5.6227e+05,-3.6480e+05,-9.4154e+05,355xpa
11640.0000,-6.2729e+05,-6.6859e+05,-4.3413e+05,-5.6625e+05,355xpa
11647.5000,-1.7754e+05,-9.9378e+04,-4.8067e+05,-5.0723e+05,355xpa
11655.0000,-6.4272e+05,-2.6523e+05,-5.6876e+05,-6.4597e+05,355xpa
