station ID = gr (Granada)
system = VELETA
signal = 355, perpendicular, photoncounting, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
14482.5000,1.8461e+07,3.1714e+06,-1.2987e+06,1.3780e+07,355xsp
14490.0000,1.1482e+07,2.0088e+06,1.0312e+06,1.3793e+07,355xsp
14497.5000,6.8234e+06,2.0109e+06,1.0321e+06,2.1322e+06,355xsp
14505.0000,1.1506e+07,2.0130e+06,-1.3479e+05,-2.0192e+05,355xsp
14512.5000,1.2688e+07,3.1843e+06,-1.3492e+05,-2.0213e+05,355xsp
14520.0000,1.1530e+07,-3.2373e+05,-1.3506e+05,-2.0234e+05,355xsp
14527.5000,4.5058e+06,4.3629e+06,2.2080e+06,2.1408e+06,355xsp
14535.0000,5.6838e+06,3.1943e+06,-1.3081e+06,2.1430e+06,355xsp
14542.5000,2.1668e+06,-3.2473e+05,3.3867e+06,9.7104e+05,355xsp
14550.0000,6.8709e+06,-3.2507e+05,5.7419e+06,1.1553e+07,355xsp
14557.5000,3.3480e+06,4.3808e+06,1.0456e+07,5.6796e+06,355xsp
14565.0000,2.1736e+06,8.5190e+05,1.4004e+07,-1.3812e+06,355xsp
14572.5000,-1.3609e+06,5.5686e+06,3.4014e+06,2.1543e+06,355xsp
14580.0000,1.0443e+07,3.2141e+06,2.2305e+07,-1.3841e+06,355xsp
14587.5000,1.8730e+07,-1.5080e+06,2.7070e+07,3.3401e+06,355xsp
14595.0000,1.2833e+07,-1.5096e+06,1.6434e+07,9.7806e+05,355xsp
14602.5000,1.2846e+07,3.2239e+06,3.4154e+06,2.1629e+06,355xsp
14610.0000,-1.8294e+05,-3.2775e+05,1.0534e+07,9.8007e+05,355xsp
14617.5000,-1.3693e+06,-3.2809e+05,8.1702e+06,9.8123e+05,355xsp
14625.0000,1.0040e+06,2.0464e+06,5.8013e+06,2.1696e+06,355xsp
14632.5000,2.1938e+06,-3.2876e+05,1.0516e+06,4.5497e+06,355xsp
14640.0000,-1.8369e+05,4.4310e+06,-1.3731e+05,3.3640e+06,355xsp
14647.5000,1.0073e+06,9.2005e+06,3.4358e+06,-1.3969e+06,355xsp
14655.0000,-1.3763e+06,4.4401e+06,2.2469e+06,-1.3984e+06,355xsp
14662.5000,1.0092e+06,8.0253e+06,3.4430e+06,3.3743e+06,355xsp
14670.0000,-1.8445e+05,8.6423e+05,4.6417e+06,9.8814e+05,355xsp
14677.5000,-1.8464e+05,-1.5267e+06,2.2539e+06,3.3818e+06,355xsp
14685.0000,1.0125e+06,8.6600e+05,2.2563e+06,2.1874e+06,355xsp
14692.5000,1.0135e+06,3.2640e+06,2.2586e+06,-2.0718e+05,355xsp
14700.0000,-1.8520e+05,8.6777e+05,1.0611e+06,9.9219e+05,355xsp
14707.5000,-1.8539e+05,3.2707e+06,-1.3858e+05,2.1940e+06,355xsp
14715.0000,1.0164e+06,4.4762e+06,1.0633e+06,2.1964e+06,355xsp
14722.5000,3.4241e+06,-3.3282e+05,-1.3886e+05,9.4195e+06,355xsp
14730.0000,1.0185e+06,3.2804e+06,1.0655e+06,9.9624e+05,355xsp
14737.5000,2.2257e+06,8.7220e+05,1.0666e+06,9.9726e+05,355xsp
14745.0000,1.0207e+06,3.2872e+06,-1.3462e+06,9.9827e+05,355xsp
14752.5000,-1.3947e+06,5.7072e+06,1.0687e+06,9.9929e+05,355xsp
14760.0000,4.6513e+06,2.0844e+06,2.2792e+06,-2.0908e+05,355xsp
14767.5000,-1.8691e+05,-3.3486e+05,3.4926e+06,2.2121e+06,355xsp
14775.0000,7.0871e+06,8.7665e+05,2.2840e+06,2.2142e+06,355xsp
14782.5000,9.5205e+06,8.7769e+05,4.7129e+06,3.4297e+06,355xsp
14790.0000,3.4556e+06,3.3075e+06,4.7177e+06,-2.0993e+05,355xsp
14797.5000,-1.8767e+05,-1.5518e+06,-1.4028e+05,1.0054e+06,355xsp
14805.0000,-1.8786e+05,4.5311e+06,4.7271e+06,2.2233e+06,355xsp
14812.5000,5.9026e+06,2.0993e+06,1.0774e+06,4.6619e+06,355xsp
14820.0000,2.2507e+06,3.3208e+06,2.2979e+06,2.2278e+06,355xsp
14827.5000,3.4733e+06,-1.5581e+06,5.9624e+06,2.2304e+06,355xsp
14835.0000,-1.8862e+05,-3.3793e+05,1.3306e+07,3.4544e+06,355xsp
14842.5000,1.0341e+06,4.5544e+06,1.2095e+07,1.0115e+06,355xsp
14850.0000,1.0352e+06,8.8557e+05,3.5322e+06,-2.1164e+05,355xsp
14857.5000,1.0362e+06,2.1120e+06,1.3345e+07,9.5948e+06,355xsp
14865.0000,1.0374e+06,-3.3930e+05,1.2132e+07,9.6066e+06,355xsp
14872.5000,-1.8957e+05,2.1163e+06,9.6857e+06,1.2073e+07,355xsp
14880.0000,1.0394e+06,2.1183e+06,-1.4184e+05,9.6260e+06,355xsp
14887.5000,1.0406e+06,-3.4032e+05,2.3189e+06,-2.1271e+05,355xsp
14895.0000,1.0416e+06,-3.4067e+05,-1.4213e+05,-2.1293e+05,355xsp
14902.5000,-1.4232e+06,8.9199e+05,1.0906e+06,1.3355e+07,355xsp
14910.0000,-1.9053e+05,8.9274e+05,2.3259e+06,1.4604e+07,355xsp
14917.5000,2.2804e+06,-3.4170e+05,1.0928e+06,1.3382e+07,355xsp
14925.0000,1.0457e+06,-3.4204e+05,1.0940e+06,1.0918e+07,355xsp
14932.5000,-1.9111e+05,-3.4238e+05,2.3329e+06,1.0240e+06,355xsp
14940.0000,1.0478e+06,-1.5818e+06,1.0961e+06,-1.4533e+06,355xsp
14947.5000,1.0488e+06,3.3783e+06,-1.4313e+05,1.0259e+06,355xsp
14955.0000,1.0499e+06,8.9814e+05,-1.4328e+05,-1.4562e+06,355xsp
14962.5000,1.0511e+06,-3.4376e+05,-1.3862e+06,3.5140e+06,355xsp
14970.0000,-1.9207e+05,3.3885e+06,1.2304e+07,-1.4591e+06,355xsp
14977.5000,2.2985e+06,3.3916e+06,1.2316e+07,1.0302e+06,355xsp
14985.0000,4.7940e+06,4.6418e+06,1.3577e+07,1.0312e+06,355xsp
14992.5000,4.7988e+06,-3.4514e+05,1.2341e+07,-2.1572e+05,355xsp
15000.0000,2.3054e+06,4.6516e+06,3.6031e+06,-1.4650e+06,355xsp
15007.5000,-1.9303e+05,-3.4583e+05,1.1060e+06,2.2844e+06,355xsp
15015.0000,-1.9322e+05,-3.4618e+05,3.6103e+06,-1.4679e+06,355xsp
15022.5000,1.0594e+06,-1.5993e+06,2.3612e+06,6.0478e+06,355xsp
15030.0000,-1.4476e+06,-1.6009e+06,-1.4472e+05,2.2913e+06,355xsp
15037.5000,-1.9380e+05,9.0807e+05,3.6212e+06,-2.1702e+05,355xsp
15045.0000,1.0625e+06,3.4230e+06,1.1117e+06,-2.1724e+05,355xsp
15052.5000,-1.9419e+05,-3.4791e+05,-1.4515e+05,4.8140e+06,355xsp
15060.0000,-1.9438e+05,-1.6073e+06,-1.4530e+05,2.3006e+06,355xsp
15067.5000,3.5868e+06,9.1170e+05,-1.4544e+05,1.0426e+06,355xsp
15075.0000,-1.9477e+05,9.1261e+05,1.1161e+06,9.8787e+06,355xsp
15082.5000,1.0678e+06,2.1765e+06,2.3799e+06,1.3681e+07,355xsp
15090.0000,-1.4592e+06,9.1443e+05,-1.4099e+06,1.8755e+07,355xsp
15097.5000,-1.9535e+05,4.7118e+06,1.1195e+06,1.2443e+07,355xsp
15105.0000,-1.4621e+06,3.4496e+06,-1.4617e+05,2.3144e+06,355xsp
15112.5000,-1.9574e+05,3.4533e+06,-1.4631e+05,2.3170e+06,355xsp
15120.0000,1.2502e+07,-1.6201e+06,-1.4646e+05,-1.4885e+06,355xsp
15127.5000,1.1244e+07,-3.5138e+05,-1.4660e+05,-2.1963e+05,355xsp
15135.0000,6.1641e+06,9.8256e+06,2.3965e+06,6.1398e+06,355xsp
15142.5000,2.3494e+06,1.6203e+07,3.6721e+06,1.6335e+07,355xsp
15150.0000,1.0774e+06,1.7496e+07,-1.4704e+05,1.5077e+07,355xsp
15157.5000,-1.9691e+05,1.4961e+07,-1.4718e+05,1.2541e+07,355xsp
15165.0000,2.3564e+06,6.0313e+06,-1.4733e+05,8.7172e+06,355xsp
15172.5000,3.6366e+06,-3.5348e+05,-1.4254e+06,2.3349e+06,355xsp
15180.0000,4.9202e+06,-3.5383e+05,-1.4762e+05,1.0582e+06,355xsp
15187.5000,1.6456e+07,9.2628e+05,-1.4777e+05,1.0591e+06,355xsp
15195.0000,6.2114e+06,9.2720e+05,-1.4296e+06,-2.2159e+05,355xsp
15202.5000,3.6510e+06,9.2811e+05,-1.4806e+05,-2.2181e+05,355xsp
15210.0000,1.0860e+06,2.2134e+06,-1.4821e+05,3.6309e+06,355xsp
15217.5000,2.3730e+06,9.2994e+05,3.7085e+06,2.3490e+06,355xsp
15225.0000,-1.9867e+05,-3.5593e+05,-1.4850e+05,3.6382e+06,355xsp
15232.5000,2.3774e+06,9.3194e+05,2.4275e+06,6.2181e+06,355xsp
15240.0000,1.0119e+07,-3.5663e+05,2.4299e+06,1.0664e+06,355xsp
15247.5000,1.9169e+07,-1.6476e+06,1.1417e+06,1.0675e+06,355xsp
15255.0000,2.3067e+07,2.2264e+06,-1.4409e+06,-1.5152e+06,355xsp
15262.5000,1.7913e+07,4.8152e+06,2.4372e+06,4.9495e+06,355xsp
15270.0000,2.1817e+07,-3.5804e+05,8.9135e+06,1.0706e+06,355xsp
15277.5000,1.9244e+07,4.8248e+06,1.4112e+07,-2.2400e+05,355xsp
15285.0000,1.7966e+07,2.2353e+06,1.4123e+07,-2.2422e+05,355xsp
15292.5000,1.2786e+07,9.3913e+05,8.9411e+06,-2.2444e+05,355xsp
15300.0000,-1.5001e+06,-3.5944e+05,5.0490e+06,3.6740e+06,355xsp
15307.5000,3.7020e+06,4.8449e+06,1.0262e+07,-2.2488e+05,355xsp
15315.0000,2.4032e+06,3.5463e+06,8.9674e+06,-2.2510e+05,355xsp
15322.5000,2.4056e+06,4.8533e+06,1.1531e+06,2.3815e+06,355xsp
15330.0000,1.1033e+06,9.4374e+05,-1.5055e+05,-2.2554e+05,355xsp
15337.5000,2.4103e+06,9.4483e+05,-1.5070e+05,7.6111e+06,355xsp
15345.0000,1.1053e+06,9.4559e+05,-1.5085e+05,1.0812e+06,355xsp
15352.5000,1.1066e+06,4.8721e+06,5.0837e+06,3.6992e+06,355xsp
15360.0000,2.4174e+06,2.2572e+06,2.4684e+06,-2.2643e+05,355xsp
15367.5000,1.1087e+06,9.4837e+05,1.1597e+06,-2.2665e+05,355xsp
15375.0000,2.4219e+06,-1.6752e+06,-1.5144e+05,1.0856e+06,355xsp
15382.5000,-1.5163e+06,-3.6333e+05,1.1620e+06,-2.2709e+05,355xsp
15390.0000,1.1118e+06,-1.6785e+06,-1.4666e+06,1.0877e+06,355xsp
15397.5000,2.4292e+06,-1.6802e+06,-1.4680e+06,-2.2754e+05,355xsp
15405.0000,1.1142e+06,2.2706e+06,3.8003e+06,-1.5452e+06,355xsp
15412.5000,-2.0359e+05,-3.6475e+05,-1.5218e+05,-2.2798e+05,355xsp
15420.0000,1.1162e+06,-3.6510e+05,-1.5233e+05,-1.5482e+06,355xsp
15427.5000,-1.5252e+06,9.5595e+05,-1.5247e+05,1.0928e+06,355xsp
15435.0000,2.4409e+06,9.5672e+05,1.1699e+06,-2.2865e+05,355xsp
15442.5000,2.4437e+06,9.5781e+05,-1.5277e+05,-1.5527e+06,355xsp
15450.0000,2.4458e+06,9.5858e+05,1.1722e+06,-2.2909e+05,355xsp
15457.5000,2.4482e+06,-3.6688e+05,-1.5307e+05,1.0972e+06,355xsp
15465.0000,1.1227e+06,-1.6949e+06,2.5023e+06,1.0981e+06,355xsp
15472.5000,2.4529e+06,2.2905e+06,-1.4823e+06,2.4287e+06,355xsp
15480.0000,-2.0538e+05,2.2927e+06,1.1767e+06,2.4307e+06,355xsp
15487.5000,2.4577e+06,-3.6831e+05,1.1779e+06,-1.5617e+06,355xsp
15495.0000,2.4601e+06,4.9630e+06,2.5119e+06,-2.3043e+05,355xsp
15502.5000,5.1310e+06,-1.7031e+06,-1.4881e+06,-2.3065e+05,355xsp
15510.0000,2.4648e+06,9.6620e+05,1.1813e+06,-2.3087e+05,355xsp
15517.5000,2.4672e+06,-3.6974e+05,-1.4910e+06,1.1058e+06,355xsp
15525.0000,5.1458e+06,9.6807e+05,-1.4924e+06,-2.3132e+05,355xsp
15532.5000,1.1325e+06,2.3083e+06,-1.5456e+05,1.4510e+07,355xsp
15540.0000,2.4744e+06,3.6511e+06,6.5507e+06,1.4522e+07,355xsp
15547.5000,1.1349e+06,2.3128e+06,1.4615e+07,1.5880e+07,355xsp
15555.0000,1.1358e+06,-1.7147e+06,1.5974e+07,1.0518e+07,355xsp
15562.5000,-2.0757e+05,-3.7188e+05,1.4643e+07,1.1122e+06,355xsp
15570.0000,1.1382e+06,-3.7224e+05,3.8830e+06,1.1131e+06,355xsp
15577.5000,1.1391e+06,-3.7260e+05,2.5388e+06,2.4612e+06,355xsp
15585.0000,-1.5565e+06,9.7557e+05,-1.5560e+05,2.4638e+06,355xsp
15592.5000,1.1413e+06,6.3756e+06,1.1941e+06,-2.3334e+05,355xsp
15600.0000,2.4933e+06,-3.7368e+05,-1.5590e+05,-2.3356e+05,355xsp
15607.5000,2.4959e+06,-1.7263e+06,1.1962e+06,9.2355e+06,355xsp
15615.0000,1.1446e+06,9.7916e+05,-1.5098e+06,1.0599e+07,355xsp
15622.5000,-2.0918e+05,9.8010e+05,-1.5635e+05,-2.3423e+05,355xsp
15630.0000,-2.0938e+05,2.3374e+06,-1.5650e+05,1.1217e+06,355xsp
15637.5000,3.8631e+06,1.7279e+07,1.2008e+06,1.1229e+06,355xsp
15645.0000,1.1492e+06,2.1376e+07,-1.5680e+05,1.1239e+06,355xsp
15652.5000,-1.5700e+06,1.8674e+07,-1.5170e+06,2.4852e+06,355xsp
15660.0000,-2.1018e+05,5.0706e+06,-1.5711e+05,1.1262e+06,355xsp
15667.5000,-1.5731e+06,-3.7692e+05,1.2056e+06,1.1271e+06,355xsp
15675.0000,2.5179e+06,9.8670e+05,3.9350e+06,-2.3581e+05,355xsp
15682.5000,7.9821e+06,3.7184e+06,-1.5756e+05,-2.3604e+05,355xsp
15690.0000,1.0726e+07,3.7223e+06,2.5756e+06,-2.3626e+05,355xsp
15697.5000,1.1567e+06,6.4621e+06,2.5781e+06,-2.3649e+05,355xsp
15705.0000,-1.5806e+06,9.9048e+05,-1.5801e+05,-2.3671e+05,355xsp
15712.5000,6.6416e+06,9.9143e+05,-1.5816e+05,1.1336e+06,355xsp
15720.0000,3.9038e+06,7.8527e+06,-1.5301e+06,-2.3717e+05,355xsp
15727.5000,-2.1200e+05,2.3665e+06,2.5880e+06,-2.3739e+05,355xsp
15735.0000,1.1622e+06,9.9427e+05,-1.5331e+06,1.1370e+06,355xsp
15742.5000,1.1635e+06,-3.8054e+05,1.2170e+06,3.8896e+06,355xsp
15750.0000,6.6734e+06,1.4776e+07,-1.5360e+06,2.5162e+06,355xsp
15757.5000,5.3010e+06,6.5113e+06,-1.5907e+05,-2.3830e+05,355xsp
15765.0000,1.1668e+06,-3.8162e+05,8.1206e+06,-2.3853e+05,355xsp
15772.5000,-1.5942e+06,-1.7630e+06,1.5041e+07,3.9044e+06,355xsp
15780.0000,-1.5957e+06,-1.7647e+06,8.1362e+06,-2.3898e+05,355xsp
15787.5000,1.1700e+06,1.0011e+06,-1.5967e+05,1.1444e+06,355xsp
15795.0000,1.1711e+06,-3.8308e+05,-1.5983e+05,-2.3944e+05,355xsp
15802.5000,1.1722e+06,-3.8344e+05,1.2263e+06,-2.3966e+05,355xsp
15810.0000,1.1735e+06,-1.7714e+06,1.2276e+06,1.1477e+06,355xsp
15817.5000,2.5635e+06,-1.7731e+06,1.2286e+06,-2.4012e+05,355xsp
15825.0000,1.1756e+06,1.0742e+07,-1.6043e+05,-1.6306e+06,355xsp
15832.5000,-2.1484e+05,1.7718e+07,2.6226e+06,-2.4057e+05,355xsp
15840.0000,-2.1504e+05,1.4942e+07,-1.6074e+05,-2.4080e+05,355xsp
15847.5000,5.3621e+06,1.2167e+07,-1.6089e+05,-2.4103e+05,355xsp
15855.0000,1.1800e+06,-3.8599e+05,2.6301e+06,-2.4126e+05,355xsp
15862.5000,8.1669e+06,5.2019e+06,-1.5580e+06,-2.4149e+05,355xsp
15870.0000,3.9790e+06,9.4024e+06,-1.5595e+06,9.5500e+06,355xsp
15877.5000,1.1834e+06,1.3615e+07,2.6376e+06,2.5571e+06,355xsp
15885.0000,2.5854e+06,3.8152e+06,-1.6165e+05,-1.6429e+06,355xsp
15892.5000,3.9900e+06,1.0143e+06,-1.6180e+05,-1.6445e+06,355xsp
15900.0000,2.5903e+06,3.8226e+06,-1.5654e+06,1.1610e+06,355xsp
15907.5000,3.9979e+06,2.4211e+06,-1.5669e+06,1.1619e+06,355xsp
15915.0000,4.0013e+06,2.4237e+06,-1.6226e+05,-2.4309e+05,355xsp
15922.5000,2.5977e+06,2.4257e+06,1.2451e+06,-1.6507e+06,355xsp
15930.0000,1.1912e+06,2.4278e+06,1.2463e+06,1.1652e+06,355xsp
15937.5000,5.4232e+06,1.0200e+06,1.2473e+06,2.5763e+06,355xsp
15945.0000,9.6633e+06,1.0212e+06,1.2487e+06,-1.6554e+06,355xsp
15952.5000,1.1948e+06,1.0219e+06,-1.5757e+06,1.1686e+06,355xsp
15960.0000,-2.1831e+05,-1.8052e+06,-1.6318e+05,5.4127e+06,355xsp
15967.5000,1.1968e+06,3.8549e+06,-1.6334e+05,1.1707e+06,355xsp
15975.0000,1.1980e+06,2.4417e+06,1.2534e+06,4.0053e+06,355xsp
15982.5000,-1.6369e+06,-3.9223e+05,2.6726e+06,4.0093e+06,355xsp
15990.0000,-2.1913e+05,2.4461e+06,-1.6380e+05,4.0128e+06,355xsp
15997.5000,1.2013e+06,-3.9296e+05,-1.5846e+06,1.1751e+06,355xsp
16005.0000,2.6247e+06,2.4509e+06,8.3699e+06,-2.4584e+05,355xsp
16012.5000,1.2038e+06,-3.9370e+05,1.5504e+07,5.4484e+06,355xsp
16020.0000,-2.1996e+05,3.8805e+06,1.5517e+07,1.6858e+07,355xsp
16027.5000,-1.6462e+06,2.4578e+06,1.5530e+07,1.6875e+07,355xsp
16035.0000,1.2070e+06,-1.8222e+06,4.1175e+06,1.1178e+07,355xsp
16042.5000,1.2083e+06,2.4624e+06,2.6925e+06,4.0396e+06,355xsp
16050.0000,-1.6508e+06,1.0347e+06,-1.6503e+05,5.4732e+06,355xsp
16057.5000,1.2105e+06,2.4673e+06,2.6977e+06,1.1839e+06,355xsp
16065.0000,1.2115e+06,2.4693e+06,-1.6534e+05,-2.4769e+05,355xsp
16072.5000,2.6468e+06,-3.9666e+05,-1.6549e+05,2.6201e+06,355xsp
16080.0000,4.0847e+06,2.4739e+06,-1.6565e+05,-1.6835e+06,355xsp
16087.5000,-2.2181e+05,2.4762e+06,-1.6580e+05,-1.6851e+06,355xsp
16095.0000,5.5305e+06,-1.8358e+06,2.7101e+06,-1.6867e+06,355xsp
16102.5000,-2.2223e+05,-1.8375e+06,4.1522e+06,-1.6882e+06,355xsp
16110.0000,-2.2244e+05,1.0422e+06,1.2745e+06,-2.4908e+05,355xsp
16117.5000,2.6617e+06,1.0434e+06,-1.6085e+06,-2.4931e+05,355xsp
16125.0000,1.2206e+06,1.0443e+06,-1.6657e+05,1.1941e+06,355xsp
16132.5000,1.2217e+06,-1.8444e+06,-1.6673e+05,-2.4978e+05,355xsp
16140.0000,-1.6694e+06,1.0461e+06,-1.6688e+05,-2.5001e+05,355xsp
16147.5000,5.5667e+06,1.0471e+06,-1.6145e+06,-2.5024e+05,355xsp
16155.0000,5.5722e+06,2.4970e+06,-1.6719e+05,-2.5047e+05,355xsp
16162.5000,2.6766e+06,1.0490e+06,-1.6175e+06,-1.7008e+06,355xsp
16170.0000,1.2274e+06,-1.8530e+06,-1.6750e+05,-2.5094e+05,355xsp
16177.5000,-2.2430e+05,-1.8547e+06,2.7380e+06,-1.7040e+06,355xsp
16185.0000,4.1386e+06,1.0520e+06,2.7411e+06,-2.5140e+05,355xsp
16192.5000,2.6865e+06,-1.8581e+06,2.7431e+06,1.2039e+06,355xsp
16200.0000,1.2319e+06,1.0541e+06,-1.6250e+06,1.2050e+06,355xsp
16207.5000,5.6085e+06,-4.0335e+05,-1.6265e+06,1.2061e+06,355xsp
16215.0000,4.1537e+06,2.5156e+06,-1.6280e+06,5.5863e+06,355xsp
16222.5000,-2.2555e+05,-1.8650e+06,-1.6295e+06,-1.7135e+06,355xsp
16230.0000,1.2365e+06,-4.0447e+05,-1.6875e+05,2.6723e+06,355xsp
16237.5000,-2.2597e+05,-1.8685e+06,-1.6891e+05,2.6744e+06,355xsp
16245.0000,-2.2618e+05,-4.0522e+05,4.2262e+06,2.6772e+06,355xsp
16252.5000,-2.2639e+05,-4.0559e+05,-1.6356e+06,-2.5351e+05,355xsp
16260.0000,-2.2660e+05,-1.8737e+06,2.7660e+06,1.2139e+06,355xsp
16267.5000,-2.2681e+05,-4.0634e+05,-1.6386e+06,-2.5397e+05,355xsp
16275.0000,2.7140e+06,2.5343e+06,-1.6969e+05,2.6866e+06,355xsp
16282.5000,-2.2722e+05,-4.0709e+05,-1.6984e+05,4.1614e+06,355xsp
16290.0000,-2.2743e+05,2.5388e+06,-1.7000e+05,2.6917e+06,355xsp
16297.5000,-2.2764e+05,1.0666e+06,-1.6446e+06,-2.5491e+05,355xsp
16305.0000,-2.2785e+05,9.9253e+06,-1.7031e+05,1.2209e+06,355xsp
16312.5000,-2.2806e+05,1.1414e+07,-1.7047e+05,-1.7326e+06,355xsp
16320.0000,-2.2827e+05,1.2903e+07,2.7866e+06,2.7016e+06,355xsp
16327.5000,-2.2848e+05,1.7358e+07,-1.7078e+05,-2.5585e+05,355xsp
16335.0000,-1.7100e+06,8.4798e+06,-1.7094e+05,4.1881e+06,355xsp
16342.5000,-1.7115e+06,-4.1010e+05,-1.7110e+05,1.2263e+06,355xsp
16350.0000,1.2549e+06,1.0737e+06,1.3129e+06,2.7114e+06,355xsp
16357.5000,-2.2932e+05,2.5604e+06,-1.6568e+06,-2.5679e+05,355xsp
16365.0000,-2.2953e+05,-4.1123e+05,-1.6583e+06,2.7169e+06,355xsp
16372.5000,-2.2974e+05,4.0531e+06,-1.6598e+06,-2.5726e+05,355xsp
16380.0000,-2.2995e+05,4.0574e+06,1.3175e+06,-2.5750e+05,355xsp
16387.5000,-1.7210e+06,5.5519e+06,-1.6628e+06,1.2331e+06,355xsp
16395.0000,-2.3037e+05,1.0794e+06,2.8123e+06,1.2342e+06,355xsp
16402.5000,-2.3059e+05,1.0806e+06,1.3214e+06,2.7290e+06,355xsp
16410.0000,-2.3080e+05,-1.9084e+06,1.3226e+06,-2.5844e+05,355xsp
16417.5000,2.7621e+06,-4.1387e+05,1.3236e+06,1.2376e+06,355xsp
16425.0000,-1.7288e+06,4.0792e+06,1.3248e+06,1.2387e+06,355xsp
16432.5000,-2.3143e+05,-4.1462e+05,1.3260e+06,-1.7581e+06,355xsp
16440.0000,-1.7320e+06,-4.1500e+05,1.3274e+06,2.7413e+06,355xsp
16447.5000,1.2699e+06,-4.1538e+05,-1.7330e+05,-2.5963e+05,355xsp
16455.0000,-2.3206e+05,1.6127e+07,-1.7346e+05,-2.5986e+05,355xsp
16462.5000,-1.7367e+06,1.9153e+07,2.8355e+06,2.7490e+06,355xsp
16470.0000,1.2734e+06,1.9172e+07,-1.6796e+06,1.2455e+06,355xsp
16477.5000,2.7819e+06,1.3153e+07,2.8405e+06,-1.7678e+06,355xsp
16485.0000,-2.3291e+05,-1.9259e+06,1.3347e+06,2.7569e+06,355xsp
16492.5000,2.7868e+06,1.1667e+07,1.3357e+06,-1.7710e+06,355xsp
16500.0000,-2.3334e+05,1.4704e+07,1.3371e+06,-2.6129e+05,355xsp
16507.5000,-1.7463e+06,1.4717e+07,2.8510e+06,-1.7742e+06,355xsp
16515.0000,-2.3376e+05,1.3216e+07,-1.6888e+06,-2.6176e+05,355xsp
16522.5000,-2.3397e+05,-4.1918e+05,-1.7489e+05,1.2536e+06,355xsp
16530.0000,1.2827e+06,1.0973e+06,1.3418e+06,-2.6224e+05,355xsp
16537.5000,1.2838e+06,-1.9382e+06,-1.6934e+06,-1.7807e+06,355xsp
16545.0000,-1.7542e+06,1.0995e+06,-1.7536e+05,2.7767e+06,355xsp
16552.5000,-1.7558e+06,1.1005e+06,-1.7552e+05,-2.6295e+05,355xsp
16560.0000,1.1949e+07,1.1014e+06,-1.6980e+06,-1.7855e+06,355xsp
16567.5000,1.6538e+07,1.1024e+06,2.8718e+06,2.7842e+06,355xsp
16575.0000,1.1971e+07,-4.2185e+05,-1.7011e+06,-2.6367e+05,355xsp
16582.5000,-1.7622e+06,2.6309e+06,-1.7616e+05,-2.6391e+05,355xsp
16590.0000,1.1994e+07,-1.9505e+06,-1.7632e+05,1.2637e+06,355xsp
16597.5000,1.8125e+07,-4.2299e+05,-1.7057e+06,1.2649e+06,355xsp
16605.0000,5.8881e+06,1.1073e+06,1.3540e+06,-2.6462e+05,355xsp
16612.5000,1.2955e+06,-1.9558e+06,1.3552e+06,1.0462e+07,355xsp
16620.0000,1.2968e+06,1.1093e+06,-1.7104e+06,1.3544e+07,355xsp
16627.5000,1.2980e+06,-1.9593e+06,-1.7119e+06,1.2020e+07,355xsp
16635.0000,4.3719e+06,-1.9611e+06,-1.7134e+06,1.2706e+06,355xsp
16642.5000,-1.7749e+06,-1.9628e+06,-1.7150e+06,1.2041e+07,355xsp
16650.0000,2.8408e+06,-4.2567e+05,-1.7760e+05,1.5134e+07,355xsp
16657.5000,-2.3781e+05,2.6546e+06,-1.7181e+06,5.8969e+06,355xsp
16665.0000,2.8456e+06,-4.2644e+05,-1.7196e+06,1.2752e+06,355xsp
16672.5000,-2.3824e+05,-4.2682e+05,-1.7212e+06,-1.8099e+06,355xsp
16680.0000,-1.7829e+06,1.1175e+06,-1.7227e+06,-1.8115e+06,355xsp
16687.5000,1.3072e+06,-4.2759e+05,-1.7243e+06,-2.6726e+05,355xsp
16695.0000,9.0461e+06,-4.2798e+05,1.3689e+06,-2.6750e+05,355xsp
16702.5000,1.9906e+07,-4.2836e+05,-1.7872e+05,1.2811e+06,355xsp
16710.0000,1.3720e+07,-4.2875e+05,-1.7289e+06,-2.6798e+05,355xsp
16717.5000,1.3732e+07,-4.2913e+05,1.3724e+06,-1.8197e+06,355xsp
16725.0000,5.9727e+06,-4.2952e+05,-1.7920e+05,1.2844e+06,355xsp
16732.5000,2.8687e+06,1.1243e+06,2.9293e+06,-1.8229e+06,355xsp
16740.0000,2.8713e+06,2.6811e+06,2.9319e+06,-1.8246e+06,355xsp
16747.5000,2.8738e+06,2.6835e+06,1.3775e+06,2.8450e+06,355xsp
16755.0000,2.8764e+06,-4.3106e+05,-1.7383e+06,-1.8278e+06,355xsp
16762.5000,1.3190e+06,-1.9912e+06,1.3798e+06,2.8501e+06,355xsp
16770.0000,2.8819e+06,-4.3183e+05,-1.8017e+05,2.8525e+06,355xsp
16777.5000,1.3213e+06,4.2558e+06,1.3825e+06,1.2926e+06,355xsp
16785.0000,1.3227e+06,4.2598e+06,1.0772e+07,4.4218e+06,355xsp
16792.5000,1.3237e+06,-1.9984e+06,1.5484e+07,1.2948e+06,355xsp
16800.0000,1.3251e+06,-2.0002e+06,1.2359e+07,-2.7087e+05,355xsp
16807.5000,1.3261e+06,1.1344e+06,1.0802e+07,1.2971e+06,355xsp
16815.0000,-1.8119e+06,1.1354e+06,1.3954e+07,-2.7136e+05,355xsp
